"siteid_07"	"sampling_event"	"visit_no"	"day"	"month"	"year"	"lat"	"lon"	"state"	"EPA_reg"	"ECO9"	"HUC2"	"HUC8"	"lake_origin"	"area_km2"	"perim_km"	"elevation_m"	"depthmax_m"	"SLD"	"WGT"	"secchi_m"	"clear_to_bottom"	"siteid_12"	"site_id"	"sampled_depthmax_m"	"resampled"
"798"	"NLA06608-0940"	"NLA06608-0940-2007-1"	1	17	8	2007	41.95740591	-103.5255076	"NE"	"region_7"	"SPL"	"10"	"10180009"	"man-made"	0.982749484	4.98232415	1253.35	2.1	1.41776951890365	3.778708663	1.38	0	NA	"NLA06608-0940"	1.5	1
"799"	"NLA06608-0940"	"NLA06608-0940-2012-1"	1	10	8	2012	41.95667791	-103.5261925	"NE"	"region_7"	"SPL"	"10"	"10180009"	"natural"	0.9827506919	4.982341369	1253.35	NA	1.41777354744573	15.60063964	0.7	0	"NLA12_NE-111"	"NLA06608-0940"	1.9	1
"800"	"NLA06608-0942"	"NLA06608-0942-2007-1"	1	10	7	2007	47.07143625	-94.60247265	"MN"	"region_5"	"UMW"	"7"	"7010102"	"natural"	1.053593225	6.05942703	402.25	23	1.66529103187302	116.1182748	4.05	0	NA	"NLA06608-0942"	21	1
"801"	"NLA06608-0942"	"NLA06608-0942-2012-1"	1	19	6	2012	47.0737093	-94.60199282	"MN"	"region_5"	"UMW"	"7"	"7010102"	"natural"	1.053593499	6.059424186	402.25	NA	1.66529003372683	1247.570865	4	0	"NLA12_MN-108"	"NLA06608-0942"	23	1
"802"	"NLA06608-0943"	"NLA06608-0943-2007-1"	1	11	9	2007	34.80731121	-84.26596921	"GA"	"region_4"	"SAP"	"6"	"6020003"	"man-made"	13.41255674	100.3476733	515.11	33.8	7.72941435004072	4.180316271	3.05	0	NA	"NLA06608-0943"	32	1
"803"	"NLA06608-0943"	"NLA06608-0943-2012-1"	1	9	7	2012	34.7978933	-84.25515016	"GA"	"region_4"	"SAP"	"6"	"6020003"	"man_made"	13.41256047	100.3476446	515.11	NA	7.72941106461935	7.952275223	3.24	0	"NLA12_GA-105"	"NLA06608-0943"	20.3	1
"804"	"NLA06608-0944"	"NLA06608-0944-2007-1"	1	24	6	2007	48.20653603	-108.0879027	"MT"	"region_8"	"NPL"	"10"	"10050004"	"man-made"	0.607083414	7.711042046	763.1	2.8	2.79179776549217	2.009451518	0.04	0	NA	"NLA06608-0944"	2.3	0
"805"	"NLA06608-0946"	"NLA06608-0946-2007-1"	1	14	8	2007	41.83996337	-72.19612696	"CT"	"region_1"	"NAP"	"1"	"1100002"	"man-made"	0.440594156	5.597981519	159.75	2.1	2.37906967988755	53.01916841	1.77	0	NA	"NLA06608-0946"	2	0
"806"	"NLA06608-0950"	"NLA06608-0950-2007-1"	1	2	8	2007	43.16774073	-108.1947009	"WY"	"region_8"	"XER"	"10"	"10080001"	"man-made"	77.64918669	188.2012548	1441	19.8	6.02489006823844	3.108017713	5.55	0	NA	"NLA06608-0950"	19.8	0
"807"	"NLA06608-0955"	"NLA06608-0955-2007-1"	1	3	6	2007	41.17631286	-105.2328863	"WY"	"region_8"	"WMT"	"10"	"10190009"	"man-made"	0.681946553	6.509687317	2196	21.4	2.22371961605281	9.832508096	2.75	0	NA	"NLA06608-0955"	21	0
"808"	"NLA06608-0957"	"NLA06608-0957-2007-1"	1	21	6	2007	39.30139975	-80.56008707	"WV"	"region_3"	"SAP"	"5"	"5020002"	"man-made"	0.120803077	2.231509492	349.82	7.2	1.8111516183931	16.30617827	4.28	0	NA	"NLA06608-0957"	6.5	0
"809"	"NLA06608-0958"	"NLA06608-0958-2007-1"	1	15	8	2007	47.5916096	-93.39164891	"MN"	"region_5"	"UMW"	"7"	"7010103"	"natural"	1.457551696	12.39139172	412.98	6	2.89536400286306	116.1182748	1.65	0	NA	"NLA06608-0958"	5.5	1
"810"	"NLA06608-0958"	"NLA06608-0958-2012-1"	1	11	7	2012	47.58635938	-93.37906583	"MN"	"region_5"	"UMW"	"7"	"7010103"	"natural"	1.45755289	12.39140554	412.98	NA	2.89536604611916	173.6545526	2.05	0	"NLA12_MN-101"	"NLA06608-0958"	9.5	1
"811"	"NLA06608-0958"	"NLA06608-0958-2012-2"	2	29	8	2012	47.58635938	-93.37906583	"MN"	"region_5"	"UMW"	"7"	"7010103"	"natural"	1.45755289	12.39140554	412.98	NA	2.89536604611916	173.6545526	NA	NA	"NLA12_MN-101"	"NLA06608-0958"	9.3	1
"812"	"NLA06608-0961"	"NLA06608-0961-2007-1"	1	25	7	2007	47.48939455	-116.6865573	"ID"	"region_10"	"WMT"	"17"	"17010303"	"natural"	0.919321497	5.703211603	647.4	6	1.6779570704395	3.664950899	3.53	0	NA	"NLA06608-0961"	6	0
"813"	"NLA06608-0962"	"NLA06608-0962-2007-1"	1	17	7	2007	41.51816888	-111.7317	"UT"	"region_8"	"WMT"	"16"	"16010203"	"man-made"	0.698245993	6.892859461	1640	33	2.32696722126768	2.500256737	6.2	0	NA	"NLA06608-0962"	30	1
"814"	"NLA06608-0962"	"NLA06608-0962-2012-1"	1	9	5	2012	41.51882171	-111.7364334	"UT"	"region_8"	"WMT"	"16"	"16010203"	"man_made"	0.6982459053	6.892848195	1640	NA	2.32696356410146	5.518387688	2.3	0	"NLA12_UT-103"	"NLA06608-0962"	33.5	1
"815"	"NLA06608-0967"	"NLA06608-0967-2007-1"	1	30	7	2007	43.80089109	-99.23771294	"SD"	"region_8"	"NPL"	"10"	"10140101"	"man-made"	0.303218765	7.751152121	467.12	1.4	3.97084825550422	13.41307301	0.58	0	NA	"NLA06608-0967"	1.2	0
"816"	"NLA06608-0968"	"NLA06608-0968-2007-1"	1	1	8	2007	42.73174291	-94.90058432	"IA"	"region_7"	"TPL"	"7"	"7100006"	"natural"	0.63882523	4.239423826	390.55	1.2	1.49627312066248	6.08408436	0.32	0	NA	"NLA06608-0968"	0.5	0
"817"	"NLA06608-0970"	"NLA06608-0970-2007-1"	1	10	6	2007	43.0004446	-109.8706018	"WY"	"region_8"	"WMT"	"14"	"14040102"	"natural"	7.315057636	18.47749653	2346	45	1.92721124578638	10.82677028	5.5	0	NA	"NLA06608-0970"	36	1
"818"	"NLA06608-0970"	"NLA06608-0970-2012-1"	1	31	7	2012	42.99621976	-109.888709	"WY"	"region_8"	"XER"	"14"	"14040102"	"natural"	7.315050852	18.47751127	2346	NA	1.92721367682628	NA	4.9	0	"NLA12_WY-R02"	"NLA06608-0970"	43.3	1
"819"	"NLA06608-0971"	"NLA06608-0971-2007-1"	1	26	7	2007	40.11693151	-85.28406916	"IN"	"region_5"	"TPL"	"5"	"5120201"	"man-made"	4.872829591	20.35929215	292.29	8.5	2.60175938908902	7.382779885	1.27	0	NA	"NLA06608-0971"	8	0
"820"	"NLA06608-0972"	"NLA06608-0972-2007-1"	1	9	7	2007	35.52857379	-98.02578504	"OK"	"region_6"	"SPL"	"11"	"11100301"	"man-made"	0.286260243	3.906349007	418.38	2	2.0596128477688	9.346499571	0.1	0	NA	"NLA06608-0972"	1.5	1
"821"	"NLA06608-0972"	"NLA06608-0972-2012-1"	1	10	7	2012	35.52878479	-98.02611684	"OK"	"region_6"	"SPL"	"11"	"11100301"	"man_made"	0.286262314	3.90633923	418.38	NA	2.05960024261339	6.601996359	0.275	0	"NLA12_OK-117"	"NLA06608-0972"	1	1
"822"	"NLA06608-0974"	"NLA06608-0974-2007-1"	1	16	7	2007	46.47568516	-88.19188615	"MI"	"region_5"	"UMW"	"4"	"4030107"	"natural"	0.939144489	6.097439362	516.99	16	1.77491005951616	34.38911844	5.45	0	NA	"NLA06608-0974"	14	0
"823"	"NLA06608-0979"	"NLA06608-0979-2007-1"	1	30	5	2007	43.76802869	-103.5206581	"SD"	"region_8"	"WMT"	"10"	"10120109"	"man-made"	0.459592104	5.401215627	1581.8	7.1	2.24750312437354	3.957354262	3.52	0	NA	"NLA06608-0979"	6	1
"824"	"NLA06608-0979"	"NLA06608-0979-2012-1"	1	30	7	2012	43.76821042	-103.5171508	"SD"	"region_8"	"WMT"	"10"	"10120109"	"man_made"	0.4595914066	5.401232139	1581.8	NA	2.24751170041623	14.83052899	2.325	0	"NLA12_SD-107"	"NLA06608-0979"	6	1
"825"	"NLA06608-0980"	"NLA06608-0980-2007-1"	1	12	7	2007	37.39564741	-88.68475272	"IL"	"region_5"	"TPL"	"5"	"5140203"	"man-made"	0.279480093	3.275111921	111.25	2.1	1.74761504260722	50.01411312	0.4	0	NA	"NLA06608-0980"	2	0
"826"	"NLA06608-0982"	"NLA06608-0982-2007-1"	1	14	8	2007	44.44651471	-71.81133018	"VT"	"region_1"	"NAP"	"1"	"1080101"	"natural"	0.821598953	5.076467406	312.89	16.5	1.57988956818784	31.82722929	4.5	0	NA	"NLA06608-0982"	16	1
"827"	"NLA06608-0982"	"NLA06608-0982-2012-1"	1	18	6	2012	44.44652025	-71.81189261	"VT"	"region_1"	"NAP"	"1"	"1080103"	"natural"	0.8215968773	5.076463215	312.89	NA	1.5798902596025	81.24782053	NA	NA	"NLA12_VT-101"	"NLA06608-0982"	15	1
"828"	"NLA06608-0982"	"NLA06608-0982-2012-2"	2	1	8	2012	44.44652025	-71.81189261	"VT"	"region_1"	"NAP"	"1"	"1080103"	"natural"	0.8215968773	5.076463215	312.89	NA	1.5798902596025	81.24782053	5.15	0	"NLA12_VT-101"	"NLA06608-0982"	16	1
"829"	"NLA06608-0984"	"NLA06608-0984-2007-1"	1	26	9	2007	33.88536118	-94.93952456	"OK"	"region_6"	"CPL"	"11"	"11140106"	"man-made"	0.104368743	1.607549623	113.29	1.5	1.40369977223637	50.63608817	0.38	0	NA	"NLA06608-0984"	1.4	0
"830"	"NLA06608-0986"	"NLA06608-0986-2007-1"	1	18	7	2007	31.30046077	-89.43472797	"MS"	"region_4"	"CPL"	"3"	"3170007"	"man-made"	0.820562952	6.744605487	89.99	5.2	2.10036932537328	26.61974487	2.46	0	NA	"NLA06608-0986"	5	1
"831"	"NLA06608-0986"	"NLA06608-0986-2012-1"	1	25	7	2012	31.30627821	-89.43517179	"MS"	"region_4"	"CPL"	"3"	"3170007"	"man_made"	0.8205680615	6.744627769	89.99	NA	2.10036972501099	67.11887169	1.35	0	"NLA12_MS-105"	"NLA06608-0986"	5.4	1
"832"	"NLA06608-0987"	"NLA06608-0987-2007-1"	1	30	7	2007	41.5778835	-85.66354429	"IN"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.142895454	1.820538496	275.37	9.4	1.35858159991657	16.39880261	0.85	0	NA	"NLA06608-0987"	9	0
"833"	"NLA06608-0989"	"NLA06608-0989-2007-1"	1	31	7	2007	37.12269729	-77.63605473	"VA"	"region_3"	"SAP"	"3"	"3010201"	"man-made"	0.342909904	5.535727931	61.6	3	2.66673457056191	18.68349386	0.4	0	NA	"NLA06608-0989"	3	1
"834"	"NLA06608-0989"	"NLA06608-0989-2012-1"	1	30	7	2012	37.12263436	-77.63606476	"VA"	"region_3"	"SAP"	"3"	"3010201"	"man_made"	0.342910015	5.535706128	61.6	NA	2.66672363576038	47.31527597	0.65	0	"NLA12_VA-102"	"NLA06608-0989"	4.7	1
"835"	"NLA06608-0990"	"NLA06608-0990-2007-1"	1	30	7	2007	46.23667971	-94.33981178	"MN"	"region_5"	"UMW"	"7"	"7010104"	"natural"	1.44047068	5.954346631	357.17	5.7	1.39951310633385	116.1182748	1.05	0	NA	"NLA06608-0990"	5	1
"836"	"NLA06608-0990"	"NLA06608-0990-2012-1"	1	25	7	2012	46.23642761	-94.33290643	"MN"	"region_5"	"UMW"	"7"	"7010104"	"natural"	1.440471314	5.954351704	357.17	NA	1.39951399070798	173.6545526	1.8	0	"NLA12_MN-110"	"NLA06608-0990"	4.5	1
"837"	"NLA06608-0993"	"NLA06608-0993-2007-1"	1	20	9	2007	44.15403952	-74.44475781	"NY"	"region_2"	"NAP"	"4"	"4150305"	"natural"	0.602346391	3.982522602	544.95	34.8	1.44753862499168	90.55644134	8.4	0	NA	"NLA06608-0993"	10	0
"838"	"NLA06608-0994"	"NLA06608-0994-2007-1"	1	23	8	2007	43.10063504	-72.08861587	"NH"	"region_1"	"NAP"	"1"	"1070003"	"natural"	3.008289036	24.6950722	395	7.9	4.01647980612165	22.36614373	3.15	0	NA	"NLA06608-0994"	7.9	1
"839"	"NLA06608-0994"	"NLA06608-0994-2012-1"	1	14	6	2012	43.14263278	-72.08689779	"NH"	"region_1"	"NAP"	"1"	"1070003"	"natural"	3.008288587	24.69505939	395	NA	4.01647802240351	62.80328308	2.75	0	"NLA12_NH-104"	"NLA06608-0994"	8	1
"840"	"NLA06608-0996"	"NLA06608-0996-2007-1"	1	26	6	2007	36.47751354	-104.8975432	"NM"	"region_6"	"SPL"	"11"	"11080002"	"man-made"	0.132226546	1.527852437	1945	1.5	1.18526961854568	14.22581185	NA	1	NA	"NLA06608-0996"	1.5	0
"841"	"NLA06608-0997"	"NLA06608-0997-2007-1"	1	3	8	2007	43.7347358	-73.1843614	"VT"	"region_1"	"NAP"	"2"	"2010001"	"natural"	0.384579547	3.059167224	187.88	13.2	1.39157043675937	86.19350435	5.55	0	NA	"NLA06608-0997"	11	0
"842"	"NLA06608-1001"	"NLA06608-1001-2007-1"	1	15	6	2007	34.32056025	-80.6282663	"SC"	"region_4"	"CPL"	"3"	"3050104"	"man-made"	0.110899316	2.039616937	65.79	2.4	1.72774340510679	60.65422715	1.1	0	NA	"NLA06608-1001"	1.5	0
"843"	"NLA06608-1002"	"NLA06608-1002-2007-1"	1	28	6	2007	47.64355769	-109.1837945	"MT"	"region_8"	"NPL"	"10"	"10040101"	"man-made"	0.063595523	1.133427545	985.37	2	1.26787243298597	163.17263	NA	1	NA	"NLA06608-1002"	1.5	0
"844"	"NLA06608-1003"	"NLA06608-1003-2007-1"	1	23	7	2007	42.08118015	-86.21029029	"MI"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.817377489	3.690176903	232.46	8.2	1.15141244134397	30.12411154	3.55	0	NA	"NLA06608-1003"	8	1
"845"	"NLA06608-1003"	"NLA06608-1003-2012-1"	1	16	7	2012	42.08123991	-86.21361091	"MI"	"region_5"	"UMW"	"4"	"4050001"	"natural"	0.8173778302	3.690177151	232.46	NA	1.15141227840668	102.986062	2.875	0	"NLA12_MI-108"	"NLA06608-1003"	8	1
"846"	"NLA06608-1005"	"NLA06608-1005-2007-1"	1	19	7	2007	37.95715701	-77.88158812	"VA"	"region_3"	"SAP"	"2"	"2080106"	"man-made"	0.065761229	1.49173538	91.42	1.5	1.64097474656254	386.8879495	0.83	0	NA	"NLA06608-1005"	1	0
"847"	"NLA06608-1006"	"NLA06608-1006-2007-1"	1	19	6	2007	47.23309947	-100.0594809	"ND"	"region_8"	"NPL"	"10"	"10130103"	"natural"	2.304899332	9.832247688	583.22	5.5	1.82692995822013	21.96428238	0.38	0	NA	"NLA06608-1006"	4.5	0
"848"	"NLA06608-1007"	"NLA06608-1007-2007-1"	1	2	8	2007	38.93435896	-83.77648752	"OH"	"region_5"	"TPL"	"5"	"5090201"	"man-made"	1.265766874	24.72885914	295.58	7	6.20043681033596	13.2939798	1.5	0	NA	"NLA06608-1007"	6.5	0
"849"	"NLA06608-1008"	"NLA06608-1008-2007-1"	1	12	7	2007	47.88008342	-112.3069538	"MT"	"region_8"	"NPL"	"10"	"10030205"	"man-made"	1.482739359	7.276625809	1258.03	8.2	1.68574819166759	2.212647044	4.75	0	NA	"NLA06608-1008"	7.6	1
"850"	"NLA06608-1008"	"NLA06608-1008-2012-1"	1	5	6	2012	47.88139248	-112.3163074	"MT"	"region_8"	"NPL"	"10"	"10030205"	"man_made"	1.482741262	7.276624265	1258.03	NA	1.68574675220191	6.113320325	NA	1	"NLA12_MT-113"	"NLA06608-1008"	6	1
"851"	"NLA06608-1010"	"NLA06608-1010-2007-1"	1	9	8	2007	41.44985958	-73.28915784	"CT"	"region_1"	"NAP"	"1"	"1100005"	"man-made"	3.823324525	39.77683521	30.71	16	5.73858359910734	8.828334474	1.2	0	NA	"NLA06608-1010"	16	0
"852"	"NLA06608-1012"	"NLA06608-1012-2007-1"	1	17	10	2007	40.39202891	-93.85323148	"MO"	"region_7"	"TPL"	"10"	"10280102"	"man-made"	0.106494952	1.847864998	270.07	2.5	1.59735261150519	21.69128674	1.6	0	NA	"NLA06608-1012"	NA	0
"853"	"NLA06608-1014"	"NLA06608-1014-2007-1"	1	13	9	2007	42.58198097	-83.84598941	"MI"	"region_5"	"UMW"	"4"	"4080203"	"natural"	1.200881001	7.283318504	291.26	21.1	1.87488391566472	3.743461174	4.2	0	NA	"NLA06608-1014"	20.5	0
"854"	"NLA06608-1015"	"NLA06608-1015-2007-1"	1	14	8	2007	43.13964644	-94.66049019	"IA"	"region_7"	"TPL"	"7"	"7100002"	"natural"	3.626213352	23.45129057	372.61	2.7	3.4740425984327	6.699306329	0.42	0	NA	"NLA06608-1015"	2	1
"855"	"NLA06608-1015"	"NLA06608-1015-2012-1"	1	14	6	2012	43.15573772	-94.65034846	"IA"	"region_7"	"TPL"	"7"	"7100002"	"natural"	3.626214389	23.45125229	372.61	NA	3.47403643094436	13.55281114	0.345	0	"NLA12_IA-101"	"NLA06608-1015"	3	1
"856"	"NLA06608-1015"	"NLA06608-1015-2012-2"	2	17	7	2012	43.15573772	-94.65034846	"IA"	"region_7"	"TPL"	"7"	"7100002"	"natural"	3.626214389	23.45125229	372.61	NA	3.47403643094436	13.55281114	0.385	0	"NLA12_IA-101"	"NLA06608-1015"	6.6	1
"857"	"NLA06608-1016"	"NLA06608-1016-2007-1"	1	23	7	2007	35.87344908	-96.55655629	"OK"	"region_6"	"SPL"	"11"	"11100303"	"man-made"	0.272097894	3.317739361	265.63	2.9	1.79421607345454	9.346499571	0.6	0	NA	"NLA06608-1016"	2.54	0
"858"	"NLA06608-1018"	"NLA06608-1018-2007-1"	1	2	8	2007	47.66725682	-90.98970016	"MN"	"region_5"	"UMW"	"4"	"4010101"	"natural"	0.420609615	3.172932873	511.99	1.1	1.38011842553407	285.5891281	1	0	NA	"NLA06608-1018"	1	1
"859"	"NLA06608-1018"	"NLA06608-1018-2012-1"	1	25	6	2012	47.66784492	-90.98889692	"MN"	"region_5"	"UMW"	"4"	"4010101"	"natural"	0.4206111957	3.17292971	511.99	NA	1.38011445642298	3068.360051	1.45	0	"NLA12_MN-109"	"NLA06608-1018"	1.1	1
"860"	"NLA06608-1022"	"NLA06608-1022-2007-1"	1	10	7	2007	47.13645291	-99.05940629	"ND"	"region_8"	"NPL"	"10"	"10160002"	"natural"	0.140827771	1.752777745	570.1	2	1.31758234134027	81.78952116	0.38	0	NA	"NLA06608-1022"	2	0
"861"	"NLA06608-1024"	"NLA06608-1024-2007-1"	1	7	8	2007	48.8960231	-99.71392205	"ND"	"region_8"	"TPL"	"9"	"9010004"	"natural"	0.047154969	1.0115846	625.92	2.8	1.31411552267939	679.7800111	1.46	0	NA	"NLA06608-1024"	2.5	1
"862"	"NLA06608-1024"	"NLA06608-1024-2012-1"	1	20	8	2012	48.89570001	-99.71279981	"ND"	"region_8"	"TPL"	"9"	"9010004"	"natural"	0.0471553516	1.01158355	625.92	NA	1.31410882754586	1825.134963	1.8	0	"NLA12_ND-113"	"NLA06608-1024"	2	1
"863"	"NLA06608-1034"	"NLA06608-1034-2007-1"	1	16	8	2007	42.74496123	-83.3105724	"MI"	"region_5"	"UMW"	"4"	"4090003"	"natural"	0.112223888	1.454307144	301.57	9	1.22464030896814	123.5177874	4.45	0	NA	"NLA06608-1034"	9	1
"864"	"NLA06608-1034"	"NLA06608-1034-2012-1"	1	25	7	2012	42.7448541	-83.30902829	"MI"	"region_5"	"UMW"	"4"	"4090003"	"natural"	0.1122241463	1.454315343	301.57	NA	1.22464580381553	422.2733841	5.075	0	"NLA12_MI-110"	"NLA06608-1034"	9.2	1
"865"	"NLA06608-1035"	"NLA06608-1035-2007-1"	1	14	8	2007	43.30580348	-94.69023855	"IA"	"region_7"	"TPL"	"7"	"7100002"	"natural"	0.928149531	8.441814971	386.6	2.7	2.47184891519391	6.08408436	0.24	0	NA	"NLA06608-1035"	2	0
"866"	"NLA06608-1036"	"NLA06608-1036-2007-1"	1	14	6	2007	39.01484504	-95.2899994	"KS"	"region_7"	"TPL"	"10"	"10270104"	"natural"	0.118442708	1.560001284	250.08	4.5	1.27869173972032	31.29402083	0.55	0	NA	"NLA06608-1036"	4.5	0
"867"	"NLA06608-1037"	"NLA06608-1037-2007-1"	1	5	9	2007	40.30650105	-74.13720525	"NJ"	"region_2"	"CPL"	"2"	"2030104"	"man-made"	2.162564885	22.91476829	0	8.1	4.39567894620559	60.13864954	1.05	0	NA	"NLA06608-1037"	7.5	0
"868"	"NLA06608-1038"	"NLA06608-1038-2007-1"	1	3	8	2007	47.76285371	-91.60874473	"MN"	"region_5"	"UMW"	"9"	"9030001"	"natural"	0.751845091	5.480727418	484.34	5.5	1.78307284849838	105.454706	1.6	0	NA	"NLA06608-1038"	4	0
"869"	"NLA06608-1039"	"NLA06608-1039-2007-1"	1	28	8	2007	33.29231012	-84.47502308	"GA"	"region_4"	"SAP"	"3"	"3130005"	"man-made"	0.168007882	3.256661565	244	4.6	2.24131484800984	70.27214413	0.23	0	NA	"NLA06608-1039"	4	0
"870"	"NLA06608-1041"	"NLA06608-1041-2007-1"	1	16	8	2007	47.72869709	-119.5926045	"WA"	"region_10"	"XER"	"17"	"17020012"	"natural"	0.751873962	5.935974749	559.27	19.5	1.93114369385946	7.363183584	3.53	0	NA	"NLA06608-1041"	19	0
"871"	"NLA06608-1044"	"NLA06608-1044-2007-1"	1	10	7	2007	34.83840643	-87.94670174	"TN"	"region_4"	"CPL"	"6"	"6040001"	"man-made"	168.1929547	501.8690952	126.19	3.6	10.9164547996511	8.555298752	1.15	0	NA	"NLA06608-1044"	3.5	0
"872"	"NLA06608-1045"	"NLA06608-1045-2007-1"	1	29	8	2007	42.49353258	-77.14037466	"NY"	"region_2"	"NAP"	"4"	"4140201"	"natural"	45.64910063	91.32945468	217.44	49.6	3.81320206666904	8.418311244	7.3	0	NA	"NLA06608-1045"	26	1
"873"	"NLA06608-1045"	"NLA06608-1045-2012-1"	1	20	6	2012	42.49915505	-77.1490251	"NY"	"region_2"	"NAP"	"4"	"4140201"	"natural"	45.64909789	91.32944677	217.44	NA	3.81320185084953	160.7155426	8.4	0	"NLA12_NY-0101"	"NLA06608-1045"	42	1
"874"	"NLA06608-1045"	"NLA06608-1045-2012-2"	2	13	9	2012	42.49915505	-77.1490251	"NY"	"region_2"	"NAP"	"4"	"4140201"	"natural"	45.64909789	91.32944677	217.44	NA	3.81320185084953	160.7155426	7.9	0	"NLA12_NY-0101"	"NLA06608-1045"	47	1
"875"	"NLA06608-1047"	"NLA06608-1047-2007-1"	1	26	6	2007	31.19359518	-94.30727333	"TX"	"region_6"	"CPL"	"12"	"12020005"	"man-made"	456.5068995	990.8719513	49.99	17.4	13.0824453769172	2.186087249	2.27	0	NA	"NLA06608-1047"	16	1
"876"	"NLA06608-1047"	"NLA06608-1047-2012-1"	1	13	6	2012	31.11366834	-94.14304379	"TX"	"region_6"	"CPL"	"12"	"12020005"	"man_made"	456.5069086	990.8719608	49.99	NA	13.0824453719527	NA	2.01	0	"NLA12_TX-R02"	"NLA06608-1047"	12.4	1
"877"	"NLA06608-1052"	"NLA06608-1052-2007-1"	1	27	6	2007	39.61456971	-99.18240152	"KS"	"region_7"	"SPL"	"10"	"10260012"	"man-made"	19.77978547	46.35823439	527.53	7.7	2.94043217640445	4.093364492	0.78	0	NA	"NLA06608-1052"	7.5	0
"878"	"NLA06608-1055"	"NLA06608-1055-2007-1"	1	24	7	2007	39.92081406	-81.46928239	"OH"	"region_5"	"SAP"	"5"	"5040005"	"man-made"	0.103230291	1.341949258	244.75	3.8	1.17822324528422	43.63817416	0.54	0	NA	"NLA06608-1055"	3.3	0
"879"	"NLA06608-1056"	"NLA06608-1056-2007-1"	1	27	9	2007	38.08837452	-91.45201074	"MO"	"region_7"	"SAP"	"7"	"7140103"	"man-made"	1.149874631	11.18567744	271.02	8.4	2.94260598000745	5.134942418	2.08	0	NA	"NLA06608-1056"	7.5	1
"880"	"NLA06608-1056"	"NLA06608-1056-2012-1"	1	14	8	2012	38.0883808	-91.45203505	"MO"	"region_7"	"SAP"	"7"	"7140103"	"man_made"	1.14987483	11.18571599	271.02	NA	2.94261586669286	27.79480188	1.635	0	"NLA12_MO-105"	"NLA06608-1056"	6	1
"881"	"NLA06608-1057"	"NLA06608-1057-2007-1"	1	14	8	2007	47.26690206	-121.094003	"WA"	"region_10"	"WMT"	"17"	"17030001"	"natural"	18.16322738	32.41577789	678.81	20.3	2.14563085583074	8.741017273	4.89	0	NA	"NLA06608-1057"	20	0
"882"	"NLA06608-1058"	"NLA06608-1058-2007-1"	1	5	9	2007	42.36491565	-122.2142097	"OR"	"region_10"	"WMT"	"18"	"18010203"	"natural"	4.771466455	11.28956834	1510.93	16.4	1.45796288160192	4.40366347	6.45	0	NA	"NLA06608-1058"	16	0
"883"	"NLA06608-1059"	"NLA06608-1059-2007-1"	1	30	7	2007	44.00551584	-88.41583313	"WI"	"region_5"	"TPL"	"4"	"4030204"	"natural"	539.8861144	167.1712072	227.64	5	2.02957669680227	7.527925891	0.95	0	NA	"NLA06608-1059"	5	0
"884"	"NLA06608-1060"	"NLA06608-1060-2007-1"	1	14	8	2007	37.66794161	-88.83968274	"IL"	"region_5"	"TPL"	"5"	"5140204"	"man-made"	0.051543501	1.516988421	132.18	1.8	1.88490895150697	453.208207	0.41	0	NA	"NLA06608-1060"	1.5	0
"885"	"NLA06608-1060"	"NLA06608-1060-2007-2"	2	14	8	2007	37.66794161	-88.83968274	"IL"	"region_5"	"TPL"	"5"	"5140204"	"man-made"	0.051543501	1.516988421	132.18	1.8	1.88490895150697	453.208207	0.41	0	NA	"NLA06608-1060"	1.5	0
"886"	"NLA06608-1070"	"NLA06608-1070-2007-1"	1	11	7	2007	46.09726783	-97.23731774	"ND"	"region_8"	"TPL"	"9"	"9020105"	"natural"	2.562104237	6.83910766	330.05	4.2	1.20530264894276	87.25882266	1.55	0	NA	"NLA06608-1070"	4	1
"887"	"NLA06608-1070"	"NLA06608-1070-2012-1"	1	30	5	2012	46.09722632	-97.23724726	"ND"	"region_8"	"TPL"	"9"	"9020105"	"natural"	2.562103197	6.839106441	330.05	NA	1.20530267873612	234.2803929	1.425	0	"NLA12_ND-101"	"NLA06608-1070"	3.2	1
"888"	"NLA06608-1070"	"NLA06608-1070-2012-2"	2	9	7	2012	46.09722632	-97.23724726	"ND"	"region_8"	"TPL"	"9"	"9020105"	"natural"	2.562103197	6.839106441	330.05	NA	1.20530267873612	234.2803929	0.55	0	"NLA12_ND-101"	"NLA06608-1070"	3.5	1
"889"	"NLA06608-1073"	"NLA06608-1073-2007-1"	1	13	8	2007	45.22936379	-117.2723703	"OR"	"region_10"	"WMT"	"17"	"17060105"	"natural"	0.243012032	3.086864133	2393.93	29	1.76643920138105	10.83066738	10.3	0	NA	"NLA06608-1073"	28.5	0
"890"	"NLA06608-1075"	"NLA06608-1075-2007-1"	1	27	8	2007	45.35264891	-89.47240376	"WI"	"region_5"	"UMW"	"7"	"7070002"	"natural"	0.229750308	1.930862295	467.27	2.6	1.13636622920465	159.855637	NA	1	NA	"NLA06608-1075"	2.1	0
"891"	"NLA06608-1083"	"NLA06608-1083-2007-1"	1	29	6	2007	39.99374059	-104.5793379	"CO"	"region_8"	"SPL"	"10"	"10190003"	"man-made"	2.844633033	10.50920713	1544.86	7.9	1.7577289081324	5.170878971	0.63	0	NA	"NLA06608-1083"	7.4	0
