"SITE_ID"	"COM_ID"	"VISIT_NO"	"DAY"	"MONTH"	"YEAR"	"LAT"	"LON"	"STATE"	"EPA_REG"	"ECO9"	"HUC2"	"HUC8"	"LAKE_ORIGIN"	"AREA_KM2"	"PERIM_KM"	"ELEVATION_M"	"WGT"
"2285"	"NLA12_UT-207"	"4603464"	NA	NA	NA	NA	41.63471336	-112.256641	"UT"	"Region_8"	"XER"	"16"	"16010204"	"MAN_MADE"	0.3731367628	3.946926036	1296.34	0.718756614
"2286"	"NLA12_UT-208"	"11974845"	NA	NA	NA	NA	40.70262826	-110.2457509	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.2651265557	2.466368846	3226.51	0.718756614
"2287"	"NLA12_UT-209"	"3381359"	NA	NA	NA	NA	37.95865889	-109.2276109	"UT"	"Region_8"	"XER"	"14"	"14030005"	"MAN_MADE"	0.223544542	4.430316112	2064.4	0.718756614
"2288"	"NLA12_UT-210"	"3505411"	1	11	7	2012	38.78818748	-111.7748779	"UT"	"Region_8"	"WMT"	"16"	"16030003"	"MAN_MADE"	0.06736780077	1.387397027	2203.2	2.938915931
"2289"	"NLA12_UT-211"	"10387874"	NA	NA	NA	NA	40.74371075	-112.0082767	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.02373763497	0.594224355	1291.98	9.75
"2290"	"NLA12_UT-212"	"10271914"	NA	NA	NA	NA	41.48429701	-112.2756032	"UT"	"Region_8"	"XER"	"16"	"16020310"	"MAN_MADE"	0.1164060957	1.443232734	1282.15	1.203917328
"2291"	"NLA12_UT-213"	"10091764"	NA	NA	NA	NA	40.83108877	-111.2403068	"UT"	"Region_8"	"WMT"	"16"	"16020101"	""	0.01540352235	0.60928862	2559.55	9.75
"2292"	"NLA12_UT-214"	"663992"	NA	NA	NA	NA	41.68098436	-111.9216044	"UT"	"Region_8"	"XER"	"16"	"16010203"	"MAN_MADE"	0.0398690583	1.032781015	1352.75	9.75
"2293"	"NLA12_UT-215"	"11974627"	NA	NA	NA	NA	40.79118361	-110.0607863	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.05043513688	1.259623778	3310.29	2.938915931
"2294"	"NLA12_UT-216"	"10389128"	NA	NA	NA	NA	40.84949044	-111.9949726	"UT"	"Region_8"	"XER"	"16"	"16020204"	"NATURAL"	0.1929082927	2.049588902	1284.12	1.203917328
"2295"	"NLA12_UT-217"	"10025392"	NA	NA	NA	NA	37.43703627	-112.5067243	"UT"	"Region_8"	"WMT"	"15"	"15010008"	""	0.04781275417	1.070989583	2156.48	2.938915931
"2296"	"NLA12_UT-218"	"10375440"	1	10	8	2012	40.4581066	-111.4811121	"UT"	"Region_8"	"WMT"	"16"	"16020203"	"MAN_MADE"	10.2371804	31.29326618	1651.98	1.293761905
"2297"	"NLA12_UT-219"	"10271886"	NA	NA	NA	NA	41.48996086	-112.2775928	"UT"	"Region_8"	"XER"	"16"	"16020310"	""	0.7782268572	7.139535117	1282	1.293761905
"2298"	"NLA12_UT-220"	"11978481"	NA	NA	NA	NA	40.49363081	-111.2384166	"UT"	"Region_8"	"WMT"	"16"	"16020203"	""	0.02192287469	0.533159852	2360.93	9.75
"2299"	"NLA12_UT-221"	"11974629"	NA	NA	NA	NA	40.79165927	-110.1772981	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.02815220493	0.715005368	3300.39	9.75
"2300"	"NLA12_UT-222"	"3503819"	1	12	7	2012	38.62493587	-112.4333455	"UT"	"Region_8"	"WMT"	"16"	"16030003"	"MAN_MADE"	0.4853105047	4.732111137	2083.19	0.718756614
"2301"	"NLA12_UT-223"	"10387770"	NA	NA	NA	NA	40.8070494	-112.0120027	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.03432223665	0.925918955	1285.61	9.75
"2302"	"NLA12_UT-224"	"14596287"	NA	NA	NA	NA	37.62715543	-113.1436894	"UT"	"Region_8"	"XER"	"16"	"16030006"	""	0.03143859101	0.70595747	1708.45	9.75
"2303"	"NLA12_UT-225"	"11975009"	NA	NA	NA	NA	40.63088171	-110.7863771	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.1205406023	1.523430818	3043.53	1.203917328
"2304"	"NLA12_UT-226"	"4603556"	NA	NA	NA	NA	41.53692725	-112.2352018	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.394523375	5.678019296	1283.87	0.718756614
"2305"	"NLA12_UT-227"	"10037110"	NA	NA	NA	NA	40.86460483	-110.1340787	"UT"	"Region_8"	"WMT"	"14"	"14040106"	""	0.04463098144	0.960979837	3165.24	2.938915931
"2306"	"NLA12_UT-228"	"11979251"	NA	NA	NA	NA	40.24725042	-110.0223098	"UT"	"Region_8"	"XER"	"14"	"14060003"	""	0.01116098478	0.41117587	1562.06	9.75
"2307"	"NLA12_UT-229"	"10038624"	1	5	9	2012	40.88926752	-109.8461084	"UT"	"Region_8"	"WMT"	"14"	"14040106"	"MAN_MADE"	0.3245693843	3.388750733	2622.67	0.718756614
"2308"	"NLA12_UT-230"	"4876271"	NA	NA	NA	NA	39.09070088	-111.2995135	"UT"	"Region_8"	"WMT"	"14"	"14060009"	""	0.02781660583	0.636549041	2712.93	9.75
"2309"	"NLA12_UT-231"	"10387692"	NA	NA	NA	NA	40.87954068	-112.0358259	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.336208316	2.795902451	1282.02	0.718756614
"2310"	"NLA12_UT-232"	"14596313"	NA	NA	NA	NA	37.53754255	-113.7402715	"UT"	"Region_8"	"XER"	"16"	"16030006"	""	0.01815047715	0.560824953	1686.4	9.75
"2311"	"NLA12_UT-233"	"1399496"	NA	NA	NA	NA	37.28966136	-109.5584753	"UT"	"Region_8"	"XER"	"14"	"14080201"	""	0.01629653076	0.549694264	1329.6	9.75
"2312"	"NLA12_UT-234"	"11978523"	NA	NA	NA	NA	40.36110867	-111.4139134	"UT"	"Region_8"	"WMT"	"16"	"16020203"	""	0.01259785533	0.418627816	1803.13	9.75
"2313"	"NLA12_UT-235"	"10348482"	NA	NA	NA	NA	40.14927787	-111.7462516	"UT"	"Region_8"	"XER"	"16"	"16020202"	"MAN_MADE"	0.1670229396	1.668444948	1367.45	1.203917328
"2314"	"NLA12_UT-236"	"4603642"	NA	NA	NA	NA	41.51828937	-112.1178137	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.04761862286	1.457682274	1284.51	2.938915931
"2315"	"NLA12_UT-238"	"11975025"	NA	NA	NA	NA	40.62637183	-110.8212951	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.1226953462	1.595803679	3119.5	1.203917328
"2316"	"NLA12_UT-239"	"10387716"	NA	NA	NA	NA	40.85455003	-112.0420295	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.1070553532	1.693525755	1283.21	1.203917328
"2317"	"NLA12_UT-240"	"10271978"	NA	NA	NA	NA	41.46970058	-112.2842225	"UT"	"Region_8"	"XER"	"16"	"16020310"	""	0.01591275222	0.576744174	1281.55	9.75
"2318"	"NLA12_UT-241"	"11974621"	NA	NA	NA	NA	40.79567138	-110.2368521	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.03264433372	0.792243262	3286.53	9.75
"2319"	"NLA12_UT-242"	"10091696"	NA	NA	NA	NA	40.86995498	-111.026245	"UT"	"Region_8"	"WMT"	"16"	"16020101"	"NATURAL"	0.2309926359	3.50390159	2879.17	0.718756614
"2320"	"NLA12_UT-243"	"10678866"	NA	NA	NA	NA	40.80920901	-111.9979531	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.2502188722	2.083488162	1285.73	0.718756614
"2321"	"NLA12_UT-244"	"14596289"	NA	NA	NA	NA	37.61965152	-113.3854269	"UT"	"Region_8"	"XER"	"16"	"16030006"	""	0.01893960646	0.510097406	1995.8	9.75
"2322"	"NLA12_UT-245"	"10037176"	NA	NA	NA	NA	40.82439995	-110.0783437	"UT"	"Region_8"	"WMT"	"14"	"14040106"	""	0.03781521532	0.827416342	3262.33	9.75
"2323"	"NLA12_UT-246"	"10329933"	NA	NA	NA	NA	39.96633481	-111.8119177	"UT"	"Region_8"	"XER"	"16"	"16020201"	"MAN_MADE"	0.1127645586	1.729473238	1506.79	1.203917328
"2324"	"NLA12_UT-247"	"10273694"	NA	NA	NA	NA	41.3871373	-111.9107602	"UT"	"Region_8"	"WMT"	"16"	"16020102"	""	0.02772620417	0.803369229	1730.76	9.75
"2325"	"NLA12_UT-248"	"3277325"	1	11	9	2012	37.98313872	-111.7188736	"UT"	"Region_8"	"WMT"	"14"	"14070005"	"NATURAL"	0.3242210193	2.473213274	3008.33	0.718756614
"2326"	"NLA12_UT-250"	"10091824"	NA	NA	NA	NA	40.73447698	-111.0319909	"UT"	"Region_8"	"WMT"	"16"	"16020101"	""	0.02058030556	0.600518587	3095.55	9.75
"2327"	"NLA12_UT-251"	"10683454"	NA	NA	NA	NA	39.5635355	-112.7336683	"UT"	"Region_8"	"XER"	"16"	"16030005"	""	31.90567716	85.78934452	1390.81	22.7018926
"2328"	"NLA12_UT-252"	"4603504"	NA	NA	NA	NA	41.59262413	-112.198636	"UT"	"Region_8"	"XER"	"16"	"16010204"	"NATURAL"	0.3164208901	3.733159047	1292.67	0.718756614
"2329"	"NLA12_UT-255"	"10387706"	NA	NA	NA	NA	40.86661113	-112.039226	"UT"	"Region_8"	"XER"	"16"	"16020204"	"NATURAL"	0.2589982766	3.933824697	1282.01	0.718756614
"2330"	"NLA12_UT-256"	"10271948"	NA	NA	NA	NA	41.47619415	-112.2513345	"UT"	"Region_8"	"XER"	"16"	"16020310"	""	0.05071833217	1.112028036	1282.65	2.938915931
"2331"	"NLA12_UT-257"	"11974943"	NA	NA	NA	NA	40.66612297	-110.4860925	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.04413785756	0.935338168	3347.16	2.938915931
"2332"	"NLA12_UT-258"	"7887012"	NA	NA	NA	NA	40.96455859	-110.9185491	"UT"	"Region_8"	"WMT"	"16"	"16010101"	""	0.03053131412	0.879298689	2672.38	9.75
"2333"	"NLA12_UT-259"	"10272554"	NA	NA	NA	NA	41.17645965	-112.1753951	"UT"	"Region_8"	"XER"	"16"	"16020102"	""	0.06524969504	1.528897137	1282.5	2.938915931
"2334"	"NLA12_UT-260"	"4876253"	1	5	7	2012	39.14241052	-111.452546	"UT"	"Region_8"	"WMT"	"14"	"14060009"	"MAN_MADE"	0.2785638716	2.298502128	2889.45	0.718756614
"2335"	"NLA12_UT-261"	"10038602"	NA	NA	NA	NA	40.98698042	-109.6967926	"UT"	"Region_8"	"XER"	"14"	"14040106"	""	0.01756977427	0.630406428	1886.15	9.75
"2336"	"NLA12_UT-262"	"10394677"	NA	NA	NA	NA	40.62458065	-112.4387594	"UT"	"Region_8"	"XER"	"16"	"16020304"	"MAN_MADE"	0.1037662166	2.400734512	1292.92	1.203917328
"2337"	"NLA12_UT-263"	"10273698"	NA	NA	NA	NA	41.31130063	-111.8534479	"UT"	"Region_8"	"WMT"	"16"	"16020102"	""	0.01565511621	0.512158551	1577.95	9.75
"2338"	"NLA12_UT-264"	"4900347"	1	12	9	2012	38.07061898	-111.3751268	"UT"	"Region_8"	"WMT"	"14"	"14070003"	"MAN_MADE"	0.1122871745	1.900068059	3074.1	1.203917328
"2339"	"NLA12_UT-265"	"18381627"	NA	NA	NA	NA	38.27654103	-109.2396923	"UT"	"Region_8"	"XER"	"14"	"14030002"	""	0.0635054153	1.231676444	2022.9	2.938915931
"2340"	"NLA12_UT-266"	"10374802"	NA	NA	NA	NA	40.66390357	-110.9782426	"UT"	"Region_8"	"WMT"	"16"	"16020203"	""	0.05348564878	0.955644047	3069.15	2.938915931
"2341"	"NLA12_UT-267"	"10682064"	NA	NA	NA	NA	39.86325874	-113.3856332	"UT"	"Region_8"	"XER"	"16"	"16020306"	"UNCERTAIN"	1.460914334	12.61737503	1310.49	1.293761905
"2342"	"NLA12_UT-268"	"1186613"	NA	NA	NA	NA	41.80760578	-112.4617081	"UT"	"Region_8"	"XER"	"16"	"16020309"	"MAN_MADE"	0.5141265054	5.274224854	1399.73	1.293761905
"2343"	"NLA12_UT-269"	"11979179"	NA	NA	NA	NA	40.38370457	-110.2684724	"UT"	"Region_8"	"XER"	"14"	"14060003"	""	0.01708957242	0.525421761	1967.63	9.75
"2344"	"NLA12_UT-270"	"11974731"	NA	NA	NA	NA	40.73423554	-110.7518397	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.05441623987	1.125196547	3306.92	2.938915931
"2345"	"NLA12_UT-271"	""	NA	NA	NA	NA	40.98058509	-111.9399713	"UT"	"Region_8"	"XER"	"16"	"16020102"	""	0.02532528484	0.795402134	1283.72	9.75
"2346"	"NLA12_UT-272"	"1186643"	NA	NA	NA	NA	41.69614997	-112.9611005	"UT"	"Region_8"	"XER"	"16"	"16020309"	"NATURAL"	0.9680148668	6.769064375	1284.47	1.293761905
"2347"	"NLA12_UT-273"	"11974793"	NA	NA	NA	NA	40.71563495	-110.36517	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.1551526934	1.909907048	3384.63	1.203917328
"2348"	"NLA12_UT-274"	"7879076"	NA	NA	NA	NA	41.67686771	-111.127025	"UT"	"Region_8"	"XER"	"16"	"16010101"	""	0.04650903896	1.309436414	1901.52	2.938915931
"2349"	"NLA12_UT-275"	"10272572"	NA	NA	NA	NA	41.12018775	-112.1512216	"UT"	"Region_8"	"XER"	"16"	"16020102"	"NATURAL"	1.275598653	6.486668326	1281.37	1.293761905
"2350"	"NLA12_UT-276"	"4876265"	NA	NA	NA	NA	39.09931185	-111.1786642	"UT"	"Region_8"	"XER"	"14"	"14060009"	""	0.0274783517	0.739082835	1862.94	9.75
"2351"	"NLA12_UT-277"	"10038678"	NA	NA	NA	NA	40.8048778	-109.9405518	"UT"	"Region_8"	"WMT"	"14"	"14040106"	""	0.02706915744	0.608022157	3250.16	9.75
"2352"	"NLA12_UT-278"	"10391032"	NA	NA	NA	NA	40.46916771	-111.9601135	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.05797604206	1.110435009	1464.69	2.938915931
"2353"	"NLA12_UT-279"	"4562884"	NA	NA	NA	NA	41.88194493	-111.8503473	"UT"	"Region_8"	"XER"	"16"	"16010202"	""	0.07724407383	1.853983699	1359.53	2.938915931
"2354"	"NLA12_UT-280"	"1199964"	NA	NA	NA	NA	39.15324917	-112.6623129	"UT"	"Region_8"	"XER"	"16"	"16030005"	""	26.81653954	51.11683968	1394.8	1.293761905
"2355"	"NLA12_UT-281"	"3893755"	NA	NA	NA	NA	40.14299392	-110.0360571	"UT"	"Region_8"	"XER"	"14"	"14060005"	"NATURAL"	0.01195970789	0.472563959	1565.81	9.75
"2356"	"NLA12_UT-282"	"11974969"	NA	NA	NA	NA	40.65534266	-110.8014893	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.1449725168	1.67689749	3043.53	1.203917328
"2357"	"NLA12_UT-283"	"10682074"	NA	NA	NA	NA	39.85220834	-113.3751039	"UT"	"Region_8"	"XER"	"16"	"16020306"	"NATURAL"	1.064499906	11.75315692	1311.91	22.7018926
"2358"	"NLA12_UT-284"	"4603460"	NA	NA	NA	NA	41.6358465	-112.2734695	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.4258987341	2.591872522	1295.6	0.718756614
"2359"	"NLA12_UT-285"	"11974867"	NA	NA	NA	NA	40.69890247	-110.2216459	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.02981431901	0.677277344	3103.47	9.75
"2360"	"NLA12_UT-286"	"11974569"	NA	NA	NA	NA	40.86082984	-110.7127664	"UT"	"Region_8"	"WMT"	"16"	"16010101"	""	0.02476273791	0.601141208	3178.47	9.75
"2361"	"NLA12_UT-287"	"10389120"	NA	NA	NA	NA	40.88322495	-111.9581239	"UT"	"Region_8"	"XER"	"16"	"16020204"	"NATURAL"	0.2536198311	4.572797679	1282.93	0.718756614
"2362"	"NLA12_UT-288"	"10022280"	NA	NA	NA	NA	37.09996	-113.5522237	"UT"	"Region_8"	"XER"	"15"	"15010008"	""	0.01436506972	0.456983184	811.61	9.75
"2363"	"NLA12_UT-289"	"3198488"	NA	NA	NA	NA	40.78808658	-110.4768306	"UT"	"Region_8"	"WMT"	"14"	"14040107"	""	0.6714961788	5.357979202	3444.46	1.293761905
"2364"	"NLA12_UT-290"	"10038630"	1	7	9	2012	40.8739496	-109.1483089	"UT"	"Region_8"	"XER"	"14"	"14040106"	"NATURAL"	0.1212835629	1.483442162	1652.82	1.203917328
"2365"	"NLA12_UT-291"	""	NA	NA	NA	NA	41.34906434	-112.1777283	"UT"	"Region_8"	"XER"	"16"	"16020102"	"NATURAL"	1.769961445	6.631397464	1281.13	1.293761905
"2366"	"NLA12_UT-292"	"3503807"	NA	NA	NA	NA	38.75009398	-112.0249002	"UT"	"Region_8"	"XER"	"16"	"16030003"	""	0.05259973992	1.715140184	1604.81	2.938915931
"2367"	"NLA12_UT-293"	"10037130"	NA	NA	NA	NA	40.83988996	-110.016251	"UT"	"Region_8"	"WMT"	"14"	"14040106"	""	0.02378700491	0.606434098	3145.14	9.75
"2368"	"NLA12_UT-294"	"10389174"	1	17	7	2012	40.75243409	-111.7195606	"UT"	"Region_8"	"WMT"	"16"	"16020204"	"MAN_MADE"	0.3507400135	4.490044195	1677.52	0.718756614
"2369"	"NLA12_UT-295"	"7907196"	NA	NA	NA	NA	41.539971	-112.1295076	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.04427285214	1.348047708	1283.73	2.938915931
"2370"	"NLA12_UT-296"	"1214507"	NA	NA	NA	NA	38.23456201	-112.4801523	"UT"	"Region_8"	"WMT"	"16"	"16030007"	""	0.02945540144	0.855752031	2689.35	9.75
"2371"	"NLA12_UT-298"	"18264229"	NA	NA	NA	NA	37.62115133	-112.0685565	"UT"	"Region_8"	"XER"	"14"	"14070007"	""	0.04689588468	0.890364041	1893.59	2.938915931
"2372"	"NLA12_UT-299"	"5302081"	NA	NA	NA	NA	39.37114522	-111.6097341	"UT"	"Region_8"	"WMT"	"16"	"16030004"	""	0.07314679097	1.141479628	1663.25	2.938915931
"2373"	"NLA12_UT-300"	"10806153"	NA	NA	NA	NA	38.08316223	-111.5093952	"UT"	"Region_8"	"WMT"	"14"	"14070005"	""	0.01682312817	0.506937413	3311.47	9.75
"2374"	"NLA12_UT-301"	"10091842"	NA	NA	NA	NA	40.70807105	-111.3085315	"UT"	"Region_8"	"WMT"	"16"	"16020101"	""	0.03181669965	0.725738754	1942.55	9.75
"2375"	"NLA12_UT-302"	"4562828"	NA	NA	NA	NA	41.91940698	-111.9071732	"UT"	"Region_8"	"XER"	"16"	"16010202"	""	0.02338061789	0.672115752	1352.25	9.75
"2376"	"NLA12_UT-303"	"11974837"	NA	NA	NA	NA	40.70633093	-110.6363131	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.05728075674	1.067084773	3388.94	2.938915931
"2377"	"NLA12_UT-306"	"10272430"	NA	NA	NA	NA	41.25568725	-112.1288027	"UT"	"Region_8"	"XER"	"16"	"16020102"	"NATURAL"	0.2455360336	7.042231223	1284.96	0.718756614
"2378"	"NLA12_UT-307"	"10037180"	NA	NA	NA	NA	40.82079255	-110.0125895	"UT"	"Region_8"	"WMT"	"14"	"14040106"	""	0.04071435327	0.811047364	3213.41	2.938915931
"2379"	"NLA12_UT-308"	"4562914"	NA	NA	NA	NA	41.85420773	-111.8925876	"UT"	"Region_8"	"XER"	"16"	"16010202"	""	0.03545870908	1.16966976	1346.48	9.75
"2380"	"NLA12_UT-309"	"11983885"	NA	NA	NA	NA	40.18844135	-109.7303679	"UT"	"Region_8"	"XER"	"14"	"14060003"	"MAN_MADE"	0.1473335259	2.269283025	1465.35	1.203917328
"2381"	"NLA12_UT-310"	"10678342"	NA	NA	NA	NA	40.89951702	-113.1796521	"UT"	"Region_8"	"XER"	"16"	"16020308"	""	0.4104846726	2.637116989	1290.87	0.718756614
"2382"	"NLA12_UT-311"	"11974733"	NA	NA	NA	NA	40.73143113	-110.0929592	"UT"	"Region_8"	"WMT"	"14"	"14060003"	""	0.07818926988	1.179312092	3193.56	2.938915931
"2383"	"NLA12_UT-313"	"11978955"	NA	NA	NA	NA	40.37376511	-111.7807871	"UT"	"Region_8"	"XER"	"16"	"16020201"	""	0.01928111154	0.671452697	1402.3	9.75
"2384"	"NLA12_UT-314"	"14596275"	NA	NA	NA	NA	37.73701635	-113.2202881	"UT"	"Region_8"	"XER"	"16"	"16030006"	""	0.181826299	1.745543038	1670.94	1.203917328
"2385"	"NLA12_UT-317"	"10387926"	NA	NA	NA	NA	40.71601828	-112.0436454	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.0199988074	0.61017009	1292.84	9.75
"2386"	"NLA12_UT-318"	"664004"	NA	NA	NA	NA	41.66101246	-111.9144171	"UT"	"Region_8"	"XER"	"16"	"16010203"	""	0.2279612228	3.519643878	1357.47	12.61216256
"2387"	"NLA12_UT-319"	"7887024"	NA	NA	NA	NA	40.94984895	-110.8644529	"UT"	"Region_8"	"WMT"	"16"	"16010101"	""	0.04821922609	1.061963474	2524.44	2.938915931
"2388"	"NLA12_UT-320"	"11974769"	NA	NA	NA	NA	40.72546569	-110.7340937	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.02521775241	0.711267535	3192.29	9.75
"2389"	"NLA12_UT-321"	"10273734"	NA	NA	NA	NA	41.07149189	-111.9352046	"UT"	"Region_8"	"XER"	"16"	"16020102"	""	0.07483162993	1.405260966	1393.87	2.938915931
"2390"	"NLA12_UT-322"	"7907218"	NA	NA	NA	NA	41.52691313	-112.2278911	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.09646231696	1.781164312	1282.97	2.938915931
"2391"	"NLA12_UT-323"	"11974653"	NA	NA	NA	NA	40.76577336	-110.3686247	"UT"	"Region_8"	"WMT"	"14"	"14060003"	""	0.04020548133	0.805921861	3751.46	2.938915931
"2392"	"NLA12_UT-324"	"10374758"	1	4	9	2012	40.67460225	-110.9706993	"UT"	"Region_8"	"WMT"	"16"	"16020203"	"MAN_MADE"	0.3942804792	2.721133747	3043.48	0.718756614
"2393"	"NLA12_UT-325"	"10276260"	1	5	9	2012	40.9060993	-111.5911941	"UT"	"Region_8"	"WMT"	"16"	"16020102"	"MAN_MADE"	2.660559395	16.67017239	1738.93	1.293761905
"2394"	"NLA12_UT-327"	"11974667"	NA	NA	NA	NA	40.75881732	-110.2618666	"UT"	"Region_8"	"WMT"	"14"	"14060003"	""	0.04089931725	0.82771521	3346.91	2.938915931
"2395"	"NLA12_UT-328"	"1371416"	NA	NA	NA	NA	40.49607746	-109.1734665	"UT"	"Region_8"	"XER"	"14"	"14060001"	""	0.01894126429	0.811409417	1509.56	9.75
"2396"	"NLA12_UT-329"	"10272280"	NA	NA	NA	NA	41.30382663	-112.2061474	"UT"	"Region_8"	"XER"	"16"	"16020102"	""	0.2430832137	2.453599962	1281.13	0.718756614
"2397"	"NLA12_UT-330"	"4893777"	NA	NA	NA	NA	38.54647859	-111.4565915	"UT"	"Region_8"	"XER"	"14"	"14070002"	""	0.04519430485	1.13389362	2506.97	2.938915931
"2398"	"NLA12_UT-332"	"1392157"	1	5	9	2012	40.77337562	-109.7692091	"UT"	"Region_8"	"WMT"	"14"	"14060002"	"MAN_MADE"	0.1659079495	1.940234754	3040.16	1.203917328
"2399"	"NLA12_UT-334"	"4603598"	NA	NA	NA	NA	41.52809536	-112.1420564	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.0283432331	0.820837567	1285.03	9.75
"2400"	"NLA12_UT-336"	"11975007"	NA	NA	NA	NA	40.63284955	-110.5921749	"UT"	"Region_8"	"WMT"	"14"	"14060003"	""	0.0443812561	0.81050752	3211.23	2.938915931
"2401"	"NLA12_UT-337"	"11974107"	NA	NA	NA	NA	40.85116081	-112.0023665	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.1782541776	3.851315321	1283.18	1.203917328
"2402"	"NLA12_UT-338"	"4603470"	NA	NA	NA	NA	41.62721344	-112.2998005	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.2086587341	2.750961258	1289.72	0.718756614
"2403"	"NLA12_UT-339"	"11974729"	NA	NA	NA	NA	40.73387291	-110.3239524	"UT"	"Region_8"	"WMT"	"14"	"14060003"	""	0.1034772336	1.333884377	3519.03	1.203917328
"2404"	"NLA12_UT-340"	"3198264"	NA	NA	NA	NA	40.93530225	-110.6144537	"UT"	"Region_8"	"WMT"	"14"	"14040107"	""	0.0426683906	1.10494968	2829.52	2.938915931
"2405"	"NLA12_UT-341"	"10272230"	NA	NA	NA	NA	41.3186099	-112.1041451	"UT"	"Region_8"	"XER"	"16"	"16020102"	""	0.03099322998	0.708920013	1284.17	9.75
"2406"	"NLA12_UT-342"	"10814776"	NA	NA	NA	NA	38.32637404	-112.1891898	"UT"	"Region_8"	"WMT"	"16"	"16030001"	""	0.01848165325	0.710699339	1802.86	9.75
"2407"	"NLA12_UT-343"	"10037090"	1	11	9	2012	40.9225409	-110.1185889	"UT"	"Region_8"	"WMT"	"14"	"14040106"	"NATURAL"	0.6939431051	3.570104763	2803.81	1.293761905
"2408"	"NLA12_UT-344"	"10682120"	NA	NA	NA	NA	39.81070147	-113.3611661	"UT"	"Region_8"	"XER"	"16"	"16020306"	""	0.1320888138	1.977074202	1311.22	1.203917328
"2409"	"NLA12_UT-345"	"4607736"	NA	NA	NA	NA	41.46797403	-112.2346345	"UT"	"Region_8"	"XER"	"16"	"16010204"	""	0.08886473951	1.167790488	1283.16	2.938915931
"2410"	"NLA12_UT-346"	"10806163"	NA	NA	NA	NA	38.05385906	-111.7676986	"UT"	"Region_8"	"WMT"	"16"	"16030002"	""	0.0355892072	0.704218885	2991.19	9.75
"2411"	"NLA12_UT-347"	"4876211"	NA	NA	NA	NA	39.37720913	-111.0642661	"UT"	"Region_8"	"XER"	"14"	"14060009"	""	0.04217628503	0.928769692	1916.07	2.938915931
"2412"	"NLA12_UT-348"	"11975111"	NA	NA	NA	NA	40.55953596	-110.1287522	"UT"	"Region_8"	"XER"	"14"	"14060003"	"MAN_MADE"	0.2680010306	3.188388736	2443.05	0.718756614
"2413"	"NLA12_UT-350"	"10271900"	NA	NA	NA	NA	41.48531791	-112.2179498	"UT"	"Region_8"	"XER"	"16"	"16020310"	""	0.1387116022	1.842070913	1283.86	1.203917328
"2414"	"NLA12_UT-351"	"11979253"	NA	NA	NA	NA	40.24458716	-110.2521186	"UT"	"Region_8"	"XER"	"14"	"14060003"	""	0.02020673382	0.586206241	1684.82	9.75
"2415"	"NLA12_UT-352"	"11975095"	NA	NA	NA	NA	40.58324801	-110.7914465	"UT"	"Region_8"	"WMT"	"14"	"14060003"	"NATURAL"	0.06775623122	1.227643283	3193.52	2.938915931
"2416"	"NLA12_UT-353"	"10678864"	NA	NA	NA	NA	40.81207997	-112.0197248	"UT"	"Region_8"	"XER"	"16"	"16020204"	""	0.1751917905	2.626698543	1284.91	1.203917328
"2417"	"NLA12_UT-354"	"4562786"	NA	NA	NA	NA	41.93073375	-111.8893459	"UT"	"Region_8"	"XER"	"16"	"16010202"	""	0.06986642616	1.644237056	1358.64	2.938915931
"2418"	"NLA12_UT-355"	"10037118"	NA	NA	NA	NA	40.8464844	-110.3936148	"UT"	"Region_8"	"WMT"	"14"	"14040106"	""	0.03839387979	0.861971513	3251.26	9.75
