SITE_ID	VISIT_NO	DATE_PROFILE 1	MONTH	DAY	SAMPLE_TYPE	DEPTH	METALIMNION	TEMP_FIELD	DO_FIELD	PH_FIELD	COND_FIELD
NLA12_MI-R09	1	2012	6	21	PROF	13		8.3	0	8	229
NLA12_MI-R09	1	2012	6	21	PROF	24		7.2	0	7.5	231
NLA12_MI-R09	1	2012	6	21	PROF	11		9.3	0	8.2	229
NLA12_MT-138	1	2012	6	21	PROF	2		17.22	8.43	8.68	
NLA12_MT-138	1	2012	6	21	PROF	0		17.29	8.62	8.68	
NLA12_MT-138	1	2012	6	21	PROF	3.2		16.26	6.29	8.42	
NLA12_MT-138	1	2012	6	21	PROF	3		16.72	7.47	8.59	
NLA12_MT-138	1	2012	6	21	CALIB						
NLA12_MT-138	1	2012	6	21	PROF	1		17.22	8.43	8.68	
NLA12_MT-138	1	2012	6	21	PROF	0		17.27	8.62	8.68	
NLA12_MT-138	1	2012	6	21	PROF	0.5		17.26	8.5	8.68	
NLA12_MT-138	1	2012	6	21	PROF						
NLA12_TX-160	1	2012	6	22	PROF	9.9		27.8	0.9	7.4	433
NLA12_TX-160	1	2012	6	22	PROF	5		28.4	5.7	7.3	427
NLA12_TX-160	1	2012	6	22	PROF	3		28.6	6.2	7.9	426
NLA12_TX-160	1	2012	6	22	CALIB						
NLA12_TX-160	1	2012	6	22	PROF	4		28.5	5.7	7.9	427
NLA12_TX-160	1	2012	6	22	PROF	6		28.4	5.5	7.8	426
NLA12_TX-160	1	2012	6	22	PROF	0		29.8	10.5	8.6	407
NLA12_TX-160	1	2012	6	22	PROF	1		28.9	8.5	8.3	419
NLA12_TX-160	1	2012	6	22	PROF						
NLA12_TX-160	1	2012	6	22	PROF	0.5		29.4	10	8.6	417
NLA12_TX-160	1	2012	6	22	PROF	2		28.8	7.6	8.1	422
NLA12_TX-160	1	2012	6	22	PROF	9		28	3.1	7.5	431
NLA12_TX-160	1	2012	6	22	PROF	8		28.1	4.3	7.7	428
NLA12_TX-160	1	2012	6	22	PROF	7		28.3	5.2	7.8	428
NLA12_MO-104	1	2012	6	21	PROF	6		19.4	1.3	7	
NLA12_MO-104	1	2012	6	21	PROF	5	T	25.5	7.1	7.5	
NLA12_MO-104	1	2012	6	21	PROF	1		26.9	8	8.1	
NLA12_MO-104	1	2012	6	21	PROF	0		26.9	8	8.1	
NLA12_MO-104	1	2012	6	21	PROF	7		16.7	0.2	7	
NLA12_MO-104	1	2012	6	21	PROF	2		26.8	7.9	8	
NLA12_MO-104	1	2012	6	21	PROF	0		26.8	8	8	
NLA12_MO-104	1	2012	6	21	CALIB						
NLA12_MO-104	1	2012	6	21	PROF	4		26.7	7.9	7.8	
NLA12_MO-104	1	2012	6	21	PROF	3		26.7	7.9	8	
NLA12_MO-104	1	2012	6	21	PROF						
NLA12_MO-117	1	2012	6	21	PROF	3		26.6	7.2	8.32	
NLA12_MO-117	1	2012	6	21	PROF	4		22.6	9.5	8.07	
NLA12_MO-117	1	2012	6	21	PROF	0		27.8	8.2	8.6	
NLA12_MO-117	1	2012	6	21	PROF	1		27.8	8.2	8.7	
NLA12_MO-117	1	2012	6	21	PROF	2		27.2	8.1	8.7	
NLA12_MO-117	1	2012	6	21	PROF	6		15.1	4.1	7.4	
NLA12_MO-117	1	2012	6	21	PROF						
NLA12_MO-117	1	2012	6	21	PROF	0		27.9	8.2	8.75	
NLA12_MO-117	1	2012	6	21	CALIB						
NLA12_MO-117	1	2012	6	21	PROF	5		18.4	10.8	8.4	
NLA12_CO-124	1	2012	6	22	PROF	2		22.5	4.8	9.6	1349
NLA12_CO-124	1	2012	6	22	PROF			22.5		9.6	1349
NLA12_CO-124	1	2012	6	22	PROF	0		23	6.9	9.7	1353
NLA12_CO-124	1	2012	6	22	PROF	3		22	0.9	9.3	1346
NLA12_CO-124	1	2012	6	22	PROF	4		19.2	0	8.3	1377
NLA12_CO-124	1	2012	6	22	PROF	1		22.8	6.3	9.7	1351
NLA12_CO-124	1	2012	6	22	PROF	1		22.7	6.7	9.7	1351
NLA12_CO-124	1	2012	6	22	PROF	0.5		23.2	6.4	9.7	1353
NLA12_CO-124	1	2012	6	22	PROF						
NLA12_CO-124	1	2012	6	22	PROF			21.9		9.3	1347
NLA12_CO-124	1	2012	6	22	PROF	4.5		16.8	0	7.3	1461
NLA12_CO-124	1	2012	6	22	PROF	2		22.5	5.2	9.6	1350
NLA12_CO-124	1	2012	6	22	PROF	3		21.9	0.7	9.3	1347
NLA12_CO-124	1	2012	6	22	PROF			23.2		9.7	1353
NLA12_CO-124	1	2012	6	22	PROF			19.2		8.3	1377
NLA12_CO-124	1	2012	6	22	PROF	4		19.4	0.3	8.4	1378
NLA12_CO-124	1	2012	6	22	CALIB						
NLA12_CO-124	1	2012	6	22	PROF			22.8		9.7	1351
NLA12_LA-106	1	2012	6	22	PROF	0		31.4	11.4	8.7	59
NLA12_LA-106	1	2012	6	22	PROF	1	T	29.8	11.4	8.3	57
NLA12_LA-106	1	2012	6	22	PROF	2	B	28.9	8.5	7.5	59
NLA12_LA-106	1	2012	6	22	PROF	0		31.1	11.1	8.5	58
NLA12_LA-106	1	2012	6	22	PROF						
NLA12_LA-106	1	2012	6	22	CALIB						
NLA12_LA-109	1	2012	6	24	PROF	0		33	11.9	8.4	435
NLA12_LA-109	1	2012	6	24	PROF	1		32.2	10.9	8.4	438
NLA12_LA-109	1	2012	6	24	CALIB						
NLA12_LA-109	1	2012	6	24	PROF						
NLA12_LA-109	1	2012	6	24	PROF	0		32.9	12.3	8.5	435
NLA12_LA-109	1	2012	6	24	PROF	1.1		31.8	10.6	8.3	439
NLA12_TX-195	1	2012	6	24	PROF	2		29.6	1	6.7	170
NLA12_TX-195	1	2012	6	24	PROF	0.5		30.1	6.7	7.6	169
NLA12_TX-195	1	2012	6	24	PROF						
NLA12_TX-195	1	2012	6	24	PROF	1		29.9	5	7.2	169
NLA12_TX-195	1	2012	6	24	CALIB						
NLA12_TX-195	1	2012	6	24	PROF	0		30.4	6.9	7.6	168
NLA12_IA-106	1	2012	6	25	PROF	2		25.2	3.8	8	279
NLA12_IA-106	1	2012	6	25	PROF						
NLA12_IA-106	1	2012	6	25	PROF	4		24.9	0.2	7.8	277
NLA12_IA-106	1	2012	6	25	CALIB						
NLA12_IA-106	1	2012	6	25	PROF	1		25.7	6.2	8	279
NLA12_IA-106	1	2012	6	25	PROF	0		25.8	7.1	7.8	279
NLA12_IA-106	1	2012	6	25	PROF	0		25.8	7.4	8	279
NLA12_IA-106	1	2012	6	25	PROF	3		25.1	2.5	7.9	278
NLA12_ND-115	2	2012	6	25	PROF	9.5		10.6	2.7	7.7	3969
NLA12_ND-115	2	2012	6	25	CALIB						
NLA12_ND-115	2	2012	6	25	PROF	1		20.9	11.2	8.7	2897
NLA12_ND-115	2	2012	6	25	PROF	3		20.9	10.9	8.7	2898
NLA12_ND-115	2	2012	6	25	PROF	0		20.9	11.3	8.7	2899
NLA12_ND-115	2	2012	6	25	PROF	7		14.1	1.8	7.9	2964
NLA12_ND-115	2	2012	6	25	PROF	9		11.2	4.1	7.86	3750
NLA12_ND-115	2	2012	6	25	PROF						
NLA12_ND-115	2	2012	6	25	PROF	0		20.94	11.1	8.7	2899
NLA12_ND-115	2	2012	6	25	PROF	2		20.9	11.01	8.7	2897
NLA12_ND-115	2	2012	6	25	PROF	4	T	19.4	4.4	8.3	2909
NLA12_ND-115	2	2012	6	25	PROF	5		18.2	3	8.1	2907
NLA12_ND-115	2	2012	6	25	PROF	8	B	12.1	2.5	8	3320
NLA12_ND-115	2	2012	6	25	PROF	6		16.2	2.9	8	2918
NLA12_NV-141	1	2012	6	25	PROF	0.5		21.3	4.1	8.2	13
NLA12_NV-141	1	2012	6	25	PROF						
NLA12_NV-141	1	2012	6	25	PROF	3.5		20.7	4.1	8.3	13
NLA12_NV-141	1	2012	6	25	PROF	3		20.8	4.3	8.4	13
NLA12_NV-141	1	2012	6	25	PROF	1		21	4	8.2	13
NLA12_NV-141	1	2012	6	25	PROF	0		21.3	6.3	7.8	13
NLA12_NV-141	1	2012	6	25	PROF	0		21.4	4.5	8.4	13
NLA12_NV-141	1	2012	6	25	CALIB						
NLA12_NV-141	1	2012	6	25	PROF	2		20.8	4.4	8.3	13
NLA12_WI-140	1	2012	6	25	CALIB						
NLA12_WI-140	1	2012	6	25	PROF						
NLA12_WI-140	1	2012	6	25	PROF	0			5.6		
NLA12_WI-140	1	2012	6	25	PROF	0		24.6	5.9	7.8	498
NLA12_WI-140	1	2012	6	25	PROF	0.5		24.6	5.7	8.1	499
NLA12_MD-102	1	2012	6	25	CALIB						
NLA12_MD-102	1	2012	6	25	PROF	0.6		28	7.2	7.8	317
NLA12_MD-102	1	2012	6	25	PROF	0.5		28	7.7	7.9	317
NLA12_MD-102	1	2012	6	25	PROF						
NLA12_MD-102	1	2012	6	25	PROF	0		28	7.7	7.9	317
NLA12_MD-102	1	2012	6	25	PROF	0		28.1	8	7.9	317
NLA12_MD-102	1	2012	6	25	PROF	1		28	7.1	7.7	318
NLA12_DE-105	1	2012	6	25	PROF						
NLA12_DE-105	1	2012	6	25	PROF	0		27.8	12.1	9	157
NLA12_DE-105	1	2012	6	25	CALIB						
NLA12_DE-105	1	2012	6	25	PROF	1		27.8	12	9.1	157
NLA12_DE-105	1	2012	6	25	PROF	0		27.8	12.1	9	156
NLA12_DE-105	1	2012	6	25	PROF	0.5		27.8	12.1	9.1	156
NLA12_DE-105	1	2012	6	25	PROF	1.9	T	26.6	14.4	8	151
NLA12_DE-105	1	2012	6	25	PROF	1.5		27.7	12.2	9	157
NLA12_KS-126	1	2012	6	25	PROF						
NLA12_KS-126	1	2012	6	25	PROF	1		27.6	6.5	6.7	141
NLA12_KS-126	1	2012	6	25	PROF	0		32	6.82	7.5	144
NLA12_KS-126	1	2012	6	25	PROF	0		31.7	7.1	7.7	143
NLA12_KS-126	1	2012	6	25	CALIB						
NLA12_IA-R03	1	2012	6	26	PROF	6		13.4	1	7.7	
NLA12_IA-R03	1	2012	6	26	PROF	5		18.4	1.9	7.7	
NLA12_IA-R03	1	2012	6	26	CALIB						
NLA12_IA-R03	1	2012	6	26	PROF						
NLA12_IA-R03	1	2012	6	26	PROF	0		26.5	7.5	8	
NLA12_IA-R03	1	2012	6	26	PROF	4	T	24.9	6.7	8.1	
NLA12_IA-R03	1	2012	6	26	PROF	7	B	10.4	0.7	7.4	
NLA12_IA-R03	1	2012	6	26	PROF	7.5		9.5	0.6	7.3	
NLA12_IA-R03	1	2012	6	26	PROF	2		26.5	7.5	8.2	
NLA12_IA-R03	1	2012	6	26	PROF	1		26.5	7.6	8.2	
NLA12_IA-R03	1	2012	6	26	PROF	3		26.4	7.5	8.2	
NLA12_IA-R03	1	2012	6	26	PROF	0		26.5	7.6	8.2	
NLA12_IA-103	1	2012	6	26	PROF	3	T	26.4	8.2	7.9	347
NLA12_IA-103	1	2012	6	26	PROF						
NLA12_IA-103	1	2012	6	26	CALIB						
NLA12_IA-103	1	2012	6	26	PROF	2		26.7	9	8	343
NLA12_IA-103	1	2012	6	26	PROF	4		24.1	6.2	7.6	366
NLA12_IA-103	1	2012	6	26	PROF	0		26.7	9.1	8.1	343
NLA12_IA-103	1	2012	6	26	PROF	1		26.7	8.9	8	343
NLA12_IA-103	1	2012	6	26	PROF	5.7		17.1	2	7	398
NLA12_IA-103	1	2012	6	26	PROF	0		26.8	8.8	8.1	343
NLA12_IA-103	1	2012	6	26	PROF	5		20.2	3.2	7.3	385
NLA12_VA-R01	1	2012	6	26	PROF	9	B	11.3	0.5	6.7	51
NLA12_VA-R01	1	2012	6	26	PROF						
NLA12_VA-R01	1	2012	6	26	PROF	5		18.2	9	7.4	56
NLA12_VA-R01	1	2012	6	26	PROF	8		11.9	0.9	7	49
NLA12_VA-R01	1	2012	6	26	PROF	2		25.6	8.6	7.5	59
NLA12_VA-R01	1	2012	6	26	PROF	7		13.1	2	7	48
NLA12_VA-R01	1	2012	6	26	PROF	3	T	24.6	9.7	7.4	64
NLA12_VA-R01	1	2012	6	26	PROF	4		20.9	10.3	7.4	67
NLA12_VA-R01	1	2012	6	26	PROF	0		25.7	8.5	7.6	59
NLA12_VA-R01	1	2012	6	26	PROF	1		25.6	8.6	7.5	59
NLA12_VA-R01	1	2012	6	26	CALIB						
NLA12_VA-R01	1	2012	6	26	PROF	0		25.7	8.3	7.6	59
NLA12_VA-R01	1	2012	6	26	PROF	6		14.6	3.9	7.1	47
NLA12_VA-R01	1	2012	6	26	PROF	10		10.9	0.4	6.6	53
NLA12_NV-193	1	2012	6	26	PROF	3		15.4	0.9	8.5	73
NLA12_NV-193	1	2012	6	26	PROF	2		16.5	6	10.4	50
NLA12_NV-193	1	2012	6	26	PROF	1		16.7	6.1	10.4	50
NLA12_NV-193	1	2012	6	26	PROF						
NLA12_NV-193	1	2012	6	26	CALIB						
NLA12_NV-193	1	2012	6	26	PROF	0		16.7	8	10.3	50
NLA12_NV-193	1	2012	6	26	PROF	3.4		14.5	1.1	8.1	77
NLA12_TX-187	1	2012	6	26	PROF	0.5		34.6	8	8.8	
NLA12_TX-187	1	2012	6	26	PROF	0		35.2	7.9	8.9	
NLA12_TX-187	1	2012	6	26	CALIB						
NLA12_TX-187	1	2012	6	26	PROF	0		34.7	8.1	8.8	
NLA12_TX-187	1	2012	6	26	PROF	1		34.3	7.9	8.6	
NLA12_TX-187	1	2012	6	26	PROF						
NLA12_TX-187	1	2012	6	26	PROF	1.7		31.3	3.6	7	
NLA12_CO-102	1	2012	6	26	PROF						
NLA12_CO-102	1	2012	6	26	PROF	11	B	5.5	0.3	6.7	107
NLA12_CO-102	1	2012	6	26	PROF	2		17.4	6.6	8.9	90
NLA12_CO-102	1	2012	6	26	PROF			17.3		8.9	91
NLA12_CO-102	1	2012	6	26	PROF	3		17.2	6.6	8.9	90
NLA12_CO-102	1	2012	6	26	PROF			17.5		8.9	90
NLA12_CO-102	1	2012	6	26	PROF	3		17.3	6.3	8.9	91
NLA12_CO-102	1	2012	6	26	PROF	6	T	13.5	7.2	8.2	94
NLA12_CO-102	1	2012	6	26	CALIB						
NLA12_CO-102	1	2012	6	26	PROF	7		11.2	7.2	7.8	92
NLA12_CO-102	1	2012	6	26	PROF	0		17.5	6.5	8.9	90
NLA12_CO-102	1	2012	6	26	PROF	1		17.4	6.5	8.9	90
NLA12_CO-102	1	2012	6	26	PROF	9		7.1	2.5	7.6	101
NLA12_CO-102	1	2012	6	26	PROF	8		8.9	5.4	7.4	99
NLA12_CO-102	1	2012	6	26	PROF			17.3		8.9	91
NLA12_CO-102	1	2012	6	26	PROF	4		16.9	6.6	8.9	91
NLA12_CO-102	1	2012	6	26	PROF	2		17.3	6.4	8.9	91
NLA12_CO-102	1	2012	6	26	PROF	12		5	0.2	6.6	138
NLA12_CO-102	1	2012	6	26	PROF	10		6.5	0.6	6.9	104
NLA12_CO-102	1	2012	6	26	PROF	5		16	6.6	8.7	91
NLA12_CO-102	1	2012	6	26	PROF	1		17.5	6.4	8.9	90
NLA12_KS-106	1	2012	6	26	PROF	1		29.9	6.6	7.6	209
NLA12_KS-106	1	2012	6	26	PROF	2.5		24.5	0.04	6.4	223
NLA12_KS-106	1	2012	6	26	PROF	2		26.8	0.1	6.6	212
NLA12_KS-106	1	2012	6	26	CALIB						
NLA12_KS-106	1	2012	6	26	PROF	0		30.3	8.2	7.9	209
NLA12_KS-106	1	2012	6	26	PROF						
NLA12_KS-106	1	2012	6	26	PROF	0		30.1	8.3	8.1	207
NLA12_LA-141	1	2012	6	25	PROF						
NLA12_LA-141	1	2012	6	25	PROF	0		35.5	15.5	9.2	350
NLA12_LA-141	1	2012	6	25	PROF	0		35.5	15.7	9.5	362
NLA12_LA-141	1	2012	6	25	PROF	0.5		35.5	13.9	8.9	343
NLA12_LA-141	1	2012	6	25	CALIB						
NLA12_MN-105	1	2012	6	26	PROF						
NLA12_MN-105	1	2012	6	26	PROF	4		12.77	0.23	5.93	36.2
NLA12_MN-105	1	2012	6	26	PROF	1		21.8	6.83	6.45	30.2
NLA12_MN-105	1	2012	6	26	CALIB						
NLA12_MN-105	1	2012	6	26	PROF	0		22.2	6.81	6.52	30.4
NLA12_MN-105	1	2012	6	26	PROF	0		22.3	6.69	6.47	30.7
NLA12_MN-105	1	2012	6	26	PROF	2	T	18.19	2.02	5.93	30.3
NLA12_MN-105	1	2012	6	26	PROF	4.3	B	11.09	0.19	6.29	43.8
NLA12_MN-105	1	2012	6	26	PROF	3		15.89	0.52	5.82	31.7
NLA12_MT-126	1	2012	6	26	PROF	0		21.2	6.47	8.43	6659
NLA12_MT-126	1	2012	6	26	PROF	0.5		21.2	6.42	8.43	6675
NLA12_MT-126	1	2012	6	26	PROF	0		21.3	6.46	8.43	6673
NLA12_MT-126	1	2012	6	26	PROF						
NLA12_MT-126	1	2012	6	26	CALIB						
NLA12_MT-126	1	2012	6	26	PROF	1		21.2	6.43	8.43	6675
NLA12_NJ-107	1	2012	6	26	CALIB						
NLA12_NJ-107	1	2012	6	26	PROF	1		23.86	5.78	7.19	639
NLA12_NJ-107	1	2012	6	26	PROF	0		23.78	5.83	7.36	639
NLA12_NJ-107	1	2012	6	26	PROF	2.4		23.81	5.87	7.28	638
NLA12_NJ-107	1	2012	6	26	PROF	2		23.86	5.89	7.26	639
NLA12_NJ-107	1	2012	6	26	PROF	0		23.87	5.86	7.15	635
NLA12_NJ-107	1	2012	6	26	PROF						
NLA12_SD-106	1	2012	6	26	PROF	5		21.6	8.9	8.7	395
NLA12_SD-106	1	2012	6	26	PROF	0		21.7	9	8.7	395
NLA12_SD-106	1	2012	6	26	PROF	2		21.7	9	8.7	345
NLA12_SD-106	1	2012	6	26	PROF	7		21.2	8.8	8.7	395
NLA12_SD-106	1	2012	6	26	PROF	6		21.4	8.8	8.7	395
NLA12_SD-106	1	2012	6	26	PROF	0		21.6	9	8.7	295
NLA12_SD-106	1	2012	6	26	PROF						
NLA12_SD-106	1	2012	6	26	CALIB						
NLA12_SD-106	1	2012	6	26	PROF	1		21.6	9	8.7	395
NLA12_SD-106	1	2012	6	26	PROF	4		21.6	8.9	8.7	395
NLA12_SD-106	1	2012	6	26	PROF	3		21.6	9	8.7	395
NLA12_TX-157	1	2012	6	25	CALIB						
NLA12_TX-157	1	2012	6	25	PROF	2		26.4	0.5	5.8	250
NLA12_TX-157	1	2012	6	25	PROF	5		17.7	0.2	7	333
NLA12_TX-157	1	2012	6	25	PROF	3		21.2	0.3	6.4	276
NLA12_TX-157	1	2012	6	25	PROF	1		28.9	3.9	6.1	240
NLA12_TX-157	1	2012	6	25	PROF	5.3		17.6	0.2	7.1	342
NLA12_TX-157	1	2012	6	25	PROF	4		19	0.2	6.6	278
NLA12_TX-157	1	2012	6	25	PROF	0.5		29.5	5	6.2	240
NLA12_TX-157	1	2012	6	25	PROF	0		32.3	5.1	6.3	100
NLA12_TX-157	1	2012	6	25	PROF						
NLA12_WV-113	1	2012	6	26	PROF	3.1	B	20.46	1.05	6.35	66
NLA12_WV-113	1	2012	6	26	CALIB						
NLA12_WV-113	1	2012	6	26	PROF	3	T	21.95	2.86	6.46	63
NLA12_WV-113	1	2012	6	26	PROF	2		23.04	8.2	7.14	57
NLA12_WV-113	1	2012	6	26	PROF						
NLA12_WV-113	1	2012	6	26	PROF	1		23.73	8.99	7.84	55
NLA12_WV-113	1	2012	6	26	PROF	0		23.71	9.03	7.82	55
NLA12_SD-110	1	2012	6	27	PROF	0		22.6	8.1	8.7	2053
NLA12_SD-110	1	2012	6	27	PROF	1		22.7	8.3	8.7	2052
NLA12_SD-110	1	2012	6	27	CALIB						
NLA12_SD-110	1	2012	6	27	PROF	2		22.6	8.2	8.7	2052
NLA12_SD-110	1	2012	6	27	PROF	0		22.7	8.3	8.6	2054
NLA12_SD-110	1	2012	6	27	PROF	4		22.4	7.8	8.6	2053
NLA12_SD-110	1	2012	6	27	PROF	3		22.5	8.1	8.7	2053
NLA12_SD-110	1	2012	6	27	PROF	7		21.9	6.5	8.6	2054
NLA12_SD-110	1	2012	6	27	PROF						
NLA12_SD-110	1	2012	6	27	PROF	6		22.3	7.5	8.6	2053
NLA12_SD-110	1	2012	6	27	PROF	5		22.3	7.6	8.6	2053
NLA12_IL-110	1	2012	6	26	PROF						
NLA12_IL-110	1	2012	6	26	PROF	1		26.1	7.5	8.6	310
NLA12_IL-110	1	2012	6	26	PROF	4	B	19	1.2	7.9	355
NLA12_IL-110	1	2012	6	26	PROF	0		26.1	7.2	8.3	310
NLA12_IL-110	1	2012	6	26	PROF	0		26.1	7.5	9	311
NLA12_IL-110	1	2012	6	26	PROF	3		24.6	4.5	8.3	327
NLA12_IL-110	1	2012	6	26	CALIB						
NLA12_IL-110	1	2012	6	26	PROF	2	T	26.1	7.5	8.5	310
NLA12_NH-105	1	2012	6	26	PROF	1.5		23.3	7.7	6	43
NLA12_NH-105	1	2012	6	26	PROF	2		23.3	7.6	6	43
NLA12_NH-105	1	2012	6	26	PROF	0		23.3	7.7	6	43
NLA12_NH-105	1	2012	6	26	CALIB						
NLA12_NH-105	1	2012	6	26	PROF						
NLA12_NH-105	1	2012	6	26	PROF	1		23.3	7.7	6	43
NLA12_NH-105	1	2012	6	26	PROF	0.5		23.3	7.7	6	43
NLA12_CT-115	1	2012	6	26	PROF	4	T	23.1	7.6	7.2	74
NLA12_CT-115	1	2012	6	26	PROF	3		23.7	7.8	7.4	73
NLA12_CT-115	1	2012	6	26	PROF	2		23.7	7.8	7.4	73
NLA12_CT-115	1	2012	6	26	PROF	6	B	18.6	3.2	6.4	81
NLA12_CT-115	1	2012	6	26	PROF						
NLA12_CT-115	1	2012	6	26	CALIB						
NLA12_CT-115	1	2012	6	26	PROF	6.5		17.1	0.6	6.4	89
NLA12_CT-115	1	2012	6	26	PROF	1		23.7	7.8	7.4	73
NLA12_CT-115	1	2012	6	26	PROF	5		21.1	6.8	6.8	75
NLA12_CT-115	1	2012	6	26	PROF	0		23.6	7.9	7.4	73
NLA12_CT-115	1	2012	6	26	PROF	0		23.7	7.7	7.4	73
NLA12_IA-R01	1	2012	6	27	CALIB						
NLA12_IA-R01	1	2012	6	27	PROF						
NLA12_IA-R01	1	2012	6	27	PROF	4		24.9	5	8	
NLA12_IA-R01	1	2012	6	27	PROF	0		25.3	7.6	8.3	
NLA12_IA-R01	1	2012	6	27	PROF	2		25.3	7.4	8.2	
NLA12_IA-R01	1	2012	6	27	PROF	0		25.3	7.5	8	
NLA12_IA-R01	1	2012	6	27	PROF	4.6		24.5	1.8	7.8	
NLA12_IA-R01	1	2012	6	27	PROF	1		25.3	7.5	8.3	
NLA12_IA-R01	1	2012	6	27	PROF	3		25.2	7.3	8.2	
NLA12_MN-109	1	2012	6	25	PROF	0			8.27		
NLA12_MN-109	1	2012	6	25	PROF	1.1		21.4	8.9	7.3	36
NLA12_MN-109	1	2012	6	25	PROF	1		21.6	8.8	7.3	36
NLA12_MN-109	1	2012	6	25	PROF	0		22.3	8.25	7.3	37
NLA12_MN-109	1	2012	6	25	PROF	0.5		22.3	8.25	7.2	37
NLA12_MN-109	1	2012	6	25	CALIB						
NLA12_MN-109	1	2012	6	25	PROF						
NLA12_VA-R17	1	2012	6	27	CALIB						
NLA12_VA-R17	1	2012	6	27	PROF	0		23.4	8.4	7.9	22
NLA12_VA-R17	1	2012	6	27	PROF	2		23.3	8.4	7.6	22
NLA12_VA-R17	1	2012	6	27	PROF	0.5		23.4	8.4	7.7	22
NLA12_VA-R17	1	2012	6	27	PROF	5	T	19.4	3.9	7.2	25
NLA12_VA-R17	1	2012	6	27	PROF	3		23.3	8.4	7.6	22
NLA12_VA-R17	1	2012	6	27	PROF						
NLA12_VA-R17	1	2012	6	27	PROF	1		23.4	8.4	7.6	22
NLA12_VA-R17	1	2012	6	27	PROF	8		11.5	0.5	6.2	47
NLA12_VA-R17	1	2012	6	27	PROF	4		23.2	8.4	7.4	22
NLA12_VA-R17	1	2012	6	27	PROF	0		23.4	8.3	6.6	22
NLA12_VA-R17	1	2012	6	27	PROF	6		15	0.7	6.9	29
NLA12_VA-R17	1	2012	6	27	PROF	7		12.7	0.5	6.5	36
NLA12_VA-R17	1	2012	6	27	PROF	9.5		10.7	0.4	6.1	55
NLA12_VA-R17	1	2012	6	27	PROF	9	B	10.9	0.4	6.2	50
NLA12_MT-154	1	2012	6	27	PROF	1		20.7	4.3	9.64	50122
NLA12_MT-154	1	2012	6	27	PROF	0		20.7	4.8	9.66	50091
NLA12_MT-154	1	2012	6	27	PROF						
NLA12_MT-154	1	2012	6	27	CALIB						
NLA12_MT-154	1	2012	6	27	PROF	0		2.08	4.8	9.64	50140
NLA12_MT-154	1	2012	6	27	PROF	0.5		20.8	4.6	9.65	50121
NLA12_ID-194	1	2012	6	26	PROF	4.17		19.01	8.48	8.72	46.9
NLA12_ID-194	1	2012	6	26	PROF						
NLA12_ID-194	1	2012	6	26	PROF	0		18.51	9.4	8.62	
NLA12_ID-194	1	2012	6	26	CALIB						
NLA12_ID-194	1	2012	6	26	PROF	1.05		19.33	8.93	8.8	48.1
NLA12_ID-194	1	2012	6	26	PROF	2.06		19.33	8.9	8.87	48.1
NLA12_ID-194	1	2012	6	26	PROF	4.01		19.25	8.8	8.91	48
NLA12_ID-194	1	2012	6	26	PROF	0.01		18.59	8.98	8.71	47.2
NLA12_ID-194	1	2012	6	26	PROF	3.01		19.3	8.89	8.9	48.1
NLA12_ID-194	1	2012	6	26	PROF			18.59		8.71	55
NLA12_UT-173	1	2012	6	27	PROF	0		22.04	6.59	8.22	418
NLA12_UT-173	1	2012	6	27	PROF	10		18.04	3.87	7.76	419
NLA12_UT-173	1	2012	6	27	PROF	6		20.54	6.97	8.11	418
NLA12_UT-173	1	2012	6	27	PROF	13		17.25	2.01	7.55	417
NLA12_UT-173	1	2012	6	27	PROF	7		19.84	5.93	8.04	418
NLA12_UT-173	1	2012	6	27	PROF	11		17.69	3.08	7.65	418
NLA12_UT-173	1	2012	6	27	CALIB						
NLA12_UT-173	1	2012	6	27	PROF	4		21.1	7.21	8.17	418
NLA12_UT-173	1	2012	6	27	PROF	12		17.37	2.18	7.58	417
NLA12_UT-173	1	2012	6	27	PROF	5		20.97	7.09	8.15	418
NLA12_UT-173	1	2012	6	27	PROF	0			7.64		
NLA12_UT-173	1	2012	6	27	PROF	9		18.55	5.02	7.87	419
NLA12_UT-173	1	2012	6	27	PROF						
NLA12_UT-173	1	2012	6	27	PROF	2		21.19	7.29	8.16	418
NLA12_UT-173	1	2012	6	27	PROF	13.5		16.94	0.99	7.45	418
NLA12_UT-173	1	2012	6	27	PROF	3		21.15	7.19	8.16	418
NLA12_UT-173	1	2012	6	27	PROF	8		19.19	5.43	7.97	417
NLA12_UT-173	1	2012	6	27	PROF	1		21.33	7.15	8.16	418
NLA12_UT-165	1	2012	6	27	PROF	0		14.91	7.14	8.16	25.6
NLA12_UT-165	1	2012	6	27	CALIB						
NLA12_UT-165	1	2012	6	27	PROF						
NLA12_UT-165	1	2012	6	27	PROF	0.8		14.95	6.68	8.22	25.6
NLA12_UT-165	1	2012	6	27	PROF	0.5		14.95	6.92	8.2	25.5
NLA12_WV-111	1	2012	6	27	PROF	0		25.43	7.96	8.25	236
NLA12_WV-111	1	2012	6	27	PROF						
NLA12_WV-111	1	2012	6	27	PROF	6		9.65	2.38	7.01	188
NLA12_WV-111	1	2012	6	27	PROF	3		23.87	7.91	8.04	230
NLA12_WV-111	1	2012	6	27	PROF	7		8.24	0.38	7.01	216
NLA12_WV-111	1	2012	6	27	PROF	7.6	B	7.92	0.28	7.2	235
NLA12_WV-111	1	2012	6	27	PROF	4	T	16.3	10.14	8.2	201
