"SITE_ID"	"VISIT_NO"	"DEPTH"	"YEAR"	"MONTH"	"DAY"	"TEMP_FIELD"	"DO_FIELD"	"PH_FIELD"	"COND_FIELD"	"LAYER"
"258"	"NLA06608-0064"	"1"	1	2007	6	18	13.2	8.4	8.8	NA	"E"
"259"	"NLA06608-0064"	"1"	1.5	2007	6	18	13	8.4	8.8	NA	"E"
"260"	"NLA06608-0064"	"1"	2	2007	6	18	13	8.3	8.8	NA	"E"
"261"	"NLA06608-0064"	"2"	0	2007	8	26	15.9	6.8	8.9	3174	"E"
"262"	"NLA06608-0064"	"2"	0.5	2007	8	26	15.9	6.8	8.9	3175	"E"
"263"	"NLA06608-0064"	"2"	1	2007	8	26	15.9	6.7	8.9	3175	"E"
"264"	"NLA06608-0064"	"2"	1.2	2007	8	26	15.8	6.6	8.9	3175	"E"
"265"	"NLA06608-0065"	"1"	0	2007	7	17	24.2	8.5	8.5	187.6	"E"
"266"	"NLA06608-0065"	"1"	1	2007	7	17	24.2	8.7	8.5	187.6	"E"
"267"	"NLA06608-0065"	"1"	2	2007	7	17	24	8.7	8.5	184.8	"E"
"268"	"NLA06608-0065"	"1"	3	2007	7	17	20.7	11.5	8.6	158.4	"E"
"269"	"NLA06608-0065"	"1"	4	2007	7	17	18.2	11.8	8.6	142.9	"E"
"270"	"NLA06608-0065"	"1"	5	2007	7	17	17.2	11.8	8.6	135	"E"
"271"	"NLA06608-0065"	"1"	6	2007	7	17	16.1	11.8	8.6	131.1	"E"
"272"	"NLA06608-0065"	"1"	7	2007	7	17	14.9	11.7	8.6	119.8	"E"
"273"	"NLA06608-0065"	"1"	8	2007	7	17	14.1	11.4	8.6	116.3	"E"
"274"	"NLA06608-0065"	"1"	9	2007	7	17	13.2	11	8.5	111.8	"E"
"275"	"NLA06608-0065"	"1"	10	2007	7	17	12.1	10.3	8.4	108.9	"E"
"276"	"NLA06608-0065"	"1"	11	2007	7	17	11.2	8.8	8.2	109.3	"E"
"277"	"NLA06608-0065"	"1"	12	2007	7	17	10.3	5.7	7.8	110.3	"E"
"278"	"NLA06608-0065"	"1"	13	2007	7	17	9.6	0.9	7.5	111.1	"E"
"279"	"NLA06608-0065"	"1"	14	2007	7	17	9.3	0.3	7.4	110	"E"
"280"	"NLA06608-0065"	"1"	15	2007	7	17	8.9	0	7.4	108.5	"E"
"281"	"NLA06608-0065"	"1"	16	2007	7	17	8.5	0	7.3	109.6	"E"
"282"	"NLA06608-0065"	"1"	16.6	2007	7	17	8.4	0	7.2	127.6	"E"
"283"	"NLA06608-0065"	"2"	0	2007	9	12	18.4	9.8	8.6	207	"E"
"284"	"NLA06608-0065"	"2"	1	2007	9	12	18.4	9.8	8.6	207	"E"
"285"	"NLA06608-0065"	"2"	2	2007	9	12	18.4	9.8	8.7	207	"E"
"286"	"NLA06608-0065"	"2"	3	2007	9	12	18.4	9.8	8.7	207	"E"
"287"	"NLA06608-0065"	"2"	4	2007	9	12	18.4	9.8	8.7	207	"E"
"288"	"NLA06608-0065"	"2"	5	2007	9	12	18.4	9.9	8.7	207	"E"
"289"	"NLA06608-0065"	"2"	6	2007	9	12	18.4	9.9	8.7	207	"E"
"290"	"NLA06608-0065"	"2"	7	2007	9	12	18.3	9.9	8.7	207	"E"
